Group_Num,Group_Desc,Year,AD_Week,Date,DoW,Ad_Day,Txns,SalesU,Sales$,BasketU,Basket$,AvgBskt$,AvgBsktU,GTxns,GSales$,GBasketU,GBasket$
247,MENS ATHLETIC SHOES,2016,2,2/10/2016,Wednesday,1,45,37,2440,201,4825,107,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,2,2/11/2016,Thursday,2,56,48,3372,224,7273,130,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,2,2/12/2016,Friday,3,92,93,6754,325,11164,121,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,2,2/13/2016,Saturday,4,106,115,7611,717,17744,167,7,0,0,0,0
247,MENS ATHLETIC SHOES,2016,2,2/14/2016,Sunday,5,83,74,4731,405,12526,151,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,2,2/15/2016,Monday,6,56,55,3806,322,7777,139,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,2,2/16/2016,Tuesday,7,48,36,2479,110,3846,80,2,0,0,0,0
247,MENS ATHLETIC SHOES,2016,3,2/17/2016,Wednesday,1,53,47,3632,166,5657,107,3,0,0,0,0
247,MENS ATHLETIC SHOES,2016,3,2/18/2016,Thursday,2,52,51,4098,149,6369,122,3,0,0,0,0
247,MENS ATHLETIC SHOES,2016,3,2/19/2016,Friday,3,66,66,4767,270,8696,132,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,3,2/20/2016,Saturday,4,95,95,7950,426,14854,156,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,3,2/21/2016,Sunday,5,98,96,8148,436,13575,139,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,3,2/22/2016,Monday,6,56,51,4566,225,6454,115,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,3,2/23/2016,Tuesday,7,41,46,2855,164,4675,114,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,4,2/24/2016,Wednesday,1,270,450,14956,2626,42652,158,10,0,0,0,0
247,MENS ATHLETIC SHOES,2016,4,2/25/2016,Thursday,2,172,194,8520,984,18306,106,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,4,2/26/2016,Friday,3,164,180,6099,1174,18538,113,7,0,0,0,0
247,MENS ATHLETIC SHOES,2016,4,2/27/2016,Saturday,4,229,257,15874,1702,37460,164,7,0,0,0,0
247,MENS ATHLETIC SHOES,2016,4,2/28/2016,Sunday,5,65,62,4319,299,7750,119,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,4,2/29/2016,Monday,6,72,62,4292,253,7074,98,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,4,3/1/2016,Tuesday,7,63,50,4089,223,6767,107,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,5,3/2/2016,Wednesday,1,58,53,3841,269,6635,114,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,5,3/3/2016,Thursday,2,70,69,5014,247,8112,116,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,5,3/4/2016,Friday,3,72,67,4804,265,8346,116,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,5,3/5/2016,Saturday,4,127,120,9305,619,18193,143,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,5,3/6/2016,Sunday,5,90,98,6492,621,15173,169,7,0,0,0,0
247,MENS ATHLETIC SHOES,2016,5,3/7/2016,Monday,6,77,79,6490,276,10230,133,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,5,3/8/2016,Tuesday,7,57,57,3987,304,9135,160,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,6,3/9/2016,Wednesday,1,84,77,5729,340,9873,118,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,6,3/10/2016,Thursday,2,61,63,4481,296,8237,135,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,6,3/11/2016,Friday,3,62,50,3746,403,10454,169,7,0,0,0,0
247,MENS ATHLETIC SHOES,2016,6,3/12/2016,Saturday,4,126,131,9424,747,22667,180,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,6,3/13/2016,Sunday,5,102,100,7232,511,13624,134,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,6,3/14/2016,Monday,6,83,72,5464,342,8831,106,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,6,3/15/2016,Tuesday,7,67,67,4749,345,8358,125,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,7,3/16/2016,Wednesday,1,81,79,6718,373,11204,138,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,7,3/17/2016,Thursday,2,61,61,4566,254,7563,124,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,7,3/18/2016,Friday,3,73,72,4750,258,8473,116,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,7,3/19/2016,Saturday,4,89,86,6308,566,15280,172,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,7,3/20/2016,Sunday,5,83,88,6939,434,13657,165,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,7,3/21/2016,Monday,6,53,52,3962,260,6734,127,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,7,3/22/2016,Tuesday,7,65,63,4567,287,9857,152,4,1,17,1,17
247,MENS ATHLETIC SHOES,2016,8,3/23/2016,Wednesday,1,58,59,3905,208,6304,109,4,5,380,19,765
247,MENS ATHLETIC SHOES,2016,8,3/24/2016,Thursday,2,49,46,3312,141,4690,96,3,7,560,28,1062
247,MENS ATHLETIC SHOES,2016,8,3/25/2016,Friday,3,75,62,3928,332,9172,122,4,19,1360,92,2444
247,MENS ATHLETIC SHOES,2016,8,3/26/2016,Saturday,4,135,130,8653,728,17924,133,5,16,703,88,1755
247,MENS ATHLETIC SHOES,2016,8,3/27/2016,Sunday,5,45,45,2873,242,6462,144,5,3,188,23,408
247,MENS ATHLETIC SHOES,2016,8,3/28/2016,Monday,6,60,48,2908,189,5607,93,3,5,237,20,441
247,MENS ATHLETIC SHOES,2016,8,3/29/2016,Tuesday,7,61,59,4312,338,9442,155,6,4,232,9,313
247,MENS ATHLETIC SHOES,2016,9,3/30/2016,Wednesday,1,103,117,5671,828,14539,141,8,0,0,0,0
247,MENS ATHLETIC SHOES,2016,9,3/31/2016,Thursday,2,82,84,5385,383,10978,134,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,9,4/1/2016,Friday,3,182,207,11959,1157,30909,170,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,9,4/2/2016,Saturday,4,236,262,17427,1407,38265,162,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,9,4/3/2016,Sunday,5,180,191,11817,952,25013,139,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,9,4/4/2016,Monday,6,60,56,3615,242,6897,115,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,9,4/5/2016,Tuesday,7,66,71,4387,285,6632,100,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,10,4/6/2016,Wednesday,1,54,45,3477,146,5715,106,3,0,0,0,0
247,MENS ATHLETIC SHOES,2016,10,4/7/2016,Thursday,2,56,67,4149,221,7023,125,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,10,4/8/2016,Friday,3,72,68,4375,257,8671,120,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,10,4/9/2016,Saturday,4,112,120,9533,576,19748,176,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,10,4/10/2016,Sunday,5,93,91,6154,412,12038,129,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,10,4/11/2016,Monday,6,55,44,3257,206,6095,111,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,10,4/12/2016,Tuesday,7,45,40,2397,201,4414,98,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,11,4/13/2016,Wednesday,1,75,67,4446,331,9068,121,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,11,4/14/2016,Thursday,2,121,120,7667,539,14098,117,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,11,4/15/2016,Friday,3,119,112,7397,364,13208,111,3,0,0,0,0
247,MENS ATHLETIC SHOES,2016,11,4/16/2016,Saturday,4,157,151,10391,722,19559,125,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,11,4/17/2016,Sunday,5,109,108,7161,464,12751,117,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,11,4/18/2016,Monday,6,56,51,2851,212,5222,93,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,11,4/19/2016,Tuesday,7,100,88,5400,204,7260,73,2,0,0,0,0
247,MENS ATHLETIC SHOES,2016,12,4/20/2016,Wednesday,1,58,58,4038,231,8374,144,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,12,4/21/2016,Thursday,2,57,48,3891,255,6429,113,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,12,4/22/2016,Friday,3,73,73,4262,294,7715,106,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,12,4/23/2016,Saturday,4,111,117,7283,789,16516,149,7,0,0,0,0
247,MENS ATHLETIC SHOES,2016,12,4/24/2016,Sunday,5,81,83,4958,438,11299,139,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,12,4/25/2016,Monday,6,54,58,3850,209,8334,154,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,12,4/26/2016,Tuesday,7,60,55,3869,239,7230,120,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,13,4/27/2016,Wednesday,1,149,219,9009,1033,22227,149,7,0,0,0,0
247,MENS ATHLETIC SHOES,2016,13,4/28/2016,Thursday,2,118,119,6693,606,14161,120,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,13,4/29/2016,Friday,3,180,198,10088,1126,24183,134,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,13,4/30/2016,Saturday,4,218,248,13541,1405,36349,167,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,13,5/1/2016,Sunday,5,144,147,8699,899,23340,162,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,13,5/2/2016,Monday,6,52,44,3026,211,5167,99,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,13,5/3/2016,Tuesday,7,70,68,5121,348,11115,159,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,14,5/4/2016,Wednesday,1,78,67,4445,275,9459,121,4,10,545,26,1124
247,MENS ATHLETIC SHOES,2016,14,5/5/2016,Thursday,2,60,53,3467,203,7330,122,3,8,524,21,600
247,MENS ATHLETIC SHOES,2016,14,5/6/2016,Friday,3,89,75,4479,419,11223,126,5,15,1060,130,2844
247,MENS ATHLETIC SHOES,2016,14,5/7/2016,Saturday,4,105,95,5422,517,11790,112,5,37,2383,208,5563
247,MENS ATHLETIC SHOES,2016,14,5/8/2016,Sunday,5,73,68,4185,380,9042,124,5,16,971,95,2105
247,MENS ATHLETIC SHOES,2016,14,5/9/2016,Monday,6,73,60,3825,314,8086,111,4,7,463,14,578
247,MENS ATHLETIC SHOES,2016,14,5/10/2016,Tuesday,7,72,66,4381,240,8787,122,3,14,991,51,1335
247,MENS ATHLETIC SHOES,2016,15,5/11/2016,Wednesday,1,71,75,4644,394,10427,147,6,1,-48,-2,-284
247,MENS ATHLETIC SHOES,2016,15,5/12/2016,Thursday,2,87,85,5284,324,9135,105,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,15,5/13/2016,Friday,3,96,96,6581,372,12738,133,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,15,5/14/2016,Saturday,4,116,125,9185,571,17796,153,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,15,5/15/2016,Sunday,5,91,94,6117,583,16368,180,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,15,5/16/2016,Monday,6,81,72,4827,291,7797,96,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,15,5/17/2016,Tuesday,7,48,45,2497,180,4264,89,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,16,5/18/2016,Wednesday,1,60,63,4377,212,7485,125,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,16,5/19/2016,Thursday,2,57,55,3813,284,6694,117,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,16,5/20/2016,Friday,3,78,83,5187,294,9511,122,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,16,5/21/2016,Saturday,4,110,116,8396,902,21422,195,8,0,0,0,0
247,MENS ATHLETIC SHOES,2016,16,5/22/2016,Sunday,5,83,76,5122,433,11297,136,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,16,5/23/2016,Monday,6,54,50,2996,263,7083,131,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,16,5/24/2016,Tuesday,7,40,41,2826,170,5680,142,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,17,5/25/2016,Wednesday,1,113,132,6449,900,17097,151,8,1,0,0,0
247,MENS ATHLETIC SHOES,2016,17,5/26/2016,Thursday,2,76,80,4237,554,9298,122,7,0,0,0,0
247,MENS ATHLETIC SHOES,2016,17,5/27/2016,Friday,3,89,85,5099,468,10743,121,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,17,5/28/2016,Saturday,4,151,161,12677,956,26815,178,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,17,5/29/2016,Sunday,5,124,128,8060,880,22451,181,7,0,0,0,0
247,MENS ATHLETIC SHOES,2016,17,5/30/2016,Monday,6,95,89,5767,684,14231,150,7,0,0,0,0
247,MENS ATHLETIC SHOES,2016,17,5/31/2016,Tuesday,7,99,100,6738,554,13359,135,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,18,6/1/2016,Wednesday,1,69,70,3871,272,7087,103,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,18,6/2/2016,Thursday,2,65,62,4549,256,8289,128,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,18,6/3/2016,Friday,3,77,78,5376,356,9703,126,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,18,6/4/2016,Saturday,4,106,103,6430,440,13282,125,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,18,6/5/2016,Sunday,5,99,98,5693,473,12686,128,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,18,6/6/2016,Monday,6,71,67,4485,326,9711,137,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,18,6/7/2016,Tuesday,7,87,77,5230,329,9434,108,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,19,6/8/2016,Wednesday,1,82,83,5281,313,8873,108,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,19,6/9/2016,Thursday,2,72,66,4446,286,8457,117,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,19,6/10/2016,Friday,3,91,91,5991,484,13373,147,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,19,6/11/2016,Saturday,4,96,92,5924,434,11774,123,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,19,6/12/2016,Sunday,5,67,67,4792,347,8887,133,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,19,6/13/2016,Monday,6,80,68,4205,338,10174,127,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,19,6/14/2016,Tuesday,7,116,114,7150,411,12190,105,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,20,6/15/2016,Wednesday,1,110,99,6627,419,13027,118,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,20,6/16/2016,Thursday,2,86,94,6289,485,15517,180,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,20,6/17/2016,Friday,3,113,116,7334,502,15016,133,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,20,6/18/2016,Saturday,4,151,160,11605,947,29299,194,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,20,6/19/2016,Sunday,5,92,91,6279,619,13375,145,7,0,0,0,0
247,MENS ATHLETIC SHOES,2016,20,6/20/2016,Monday,6,62,65,4066,302,10881,175,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,20,6/21/2016,Tuesday,7,85,79,4974,475,11978,141,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,21,6/22/2016,Wednesday,1,58,59,3781,339,8898,153,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,21,6/23/2016,Thursday,2,59,60,3862,332,8313,141,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,21,6/24/2016,Friday,3,78,78,5100,482,10791,138,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,21,6/25/2016,Saturday,4,111,106,8768,469,14915,134,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,21,6/26/2016,Sunday,5,66,60,4061,438,9650,146,7,0,0,0,0
247,MENS ATHLETIC SHOES,2016,21,6/27/2016,Monday,6,58,53,3116,207,7521,130,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,21,6/28/2016,Tuesday,7,62,63,3740,250,7537,122,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,22,6/29/2016,Wednesday,1,245,358,12539,1733,30145,123,7,0,0,0,0
247,MENS ATHLETIC SHOES,2016,22,6/30/2016,Thursday,2,166,185,8019,827,16783,101,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,22,7/1/2016,Friday,3,183,190,9100,878,21447,117,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,22,7/2/2016,Saturday,4,158,186,11338,956,22926,145,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,22,7/3/2016,Sunday,5,118,135,8159,820,19765,168,7,0,0,0,0
247,MENS ATHLETIC SHOES,2016,22,7/4/2016,Monday,6,99,93,5392,473,11117,112,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,22,7/5/2016,Tuesday,7,69,64,3897,278,6179,90,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,23,7/6/2016,Wednesday,1,68,53,3871,245,7259,107,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,23,7/7/2016,Thursday,2,76,70,4505,343,9461,124,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,23,7/8/2016,Friday,3,69,62,3336,282,7125,103,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,23,7/9/2016,Saturday,4,94,87,5886,297,10906,116,3,0,0,0,0
247,MENS ATHLETIC SHOES,2016,23,7/10/2016,Sunday,5,58,59,3285,315,7239,125,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,23,7/11/2016,Monday,6,51,44,2071,191,4636,91,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,23,7/12/2016,Tuesday,7,72,69,3936,294,6543,91,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,24,7/13/2016,Wednesday,1,94,92,5739,529,11994,128,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,24,7/14/2016,Thursday,2,111,121,7594,745,17068,154,7,0,0,0,0
247,MENS ATHLETIC SHOES,2016,24,7/15/2016,Friday,3,120,114,7296,613,13835,115,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,24,7/16/2016,Saturday,4,128,123,7390,768,18861,147,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,24,7/17/2016,Sunday,5,152,152,9862,875,24628,162,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,24,7/18/2016,Monday,6,67,65,4168,239,6547,98,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,24,7/19/2016,Tuesday,7,67,61,3632,400,9406,140,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,25,7/20/2016,Wednesday,1,52,54,4172,258,7271,140,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,25,7/21/2016,Thursday,2,63,60,4414,463,9948,158,7,0,0,0,0
247,MENS ATHLETIC SHOES,2016,25,7/22/2016,Friday,3,78,76,4735,414,12532,161,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,25,7/23/2016,Saturday,4,116,136,11283,664,19553,169,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,25,7/24/2016,Sunday,5,87,85,6603,461,14246,164,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,25,7/25/2016,Monday,6,57,57,4273,356,7989,140,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,25,7/26/2016,Tuesday,7,53,50,3660,266,6695,126,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,26,7/27/2016,Wednesday,1,86,99,6013,404,12020,140,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,26,7/28/2016,Thursday,2,84,84,5205,385,10430,124,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,26,7/29/2016,Friday,3,129,125,8304,703,16744,130,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,26,7/30/2016,Saturday,4,131,147,8725,904,21803,166,7,0,0,0,0
247,MENS ATHLETIC SHOES,2016,26,7/31/2016,Sunday,5,120,128,7524,853,16909,141,7,0,0,0,0
247,MENS ATHLETIC SHOES,2016,26,8/1/2016,Monday,6,76,74,4604,399,11202,147,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,26,8/2/2016,Tuesday,7,65,70,5338,459,10412,160,7,0,0,0,0
247,MENS ATHLETIC SHOES,2016,27,8/3/2016,Wednesday,1,102,104,7995,480,15279,150,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,27,8/4/2016,Thursday,2,89,87,6120,493,14304,161,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,27,8/5/2016,Friday,3,84,88,6247,491,13963,166,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,27,8/6/2016,Saturday,4,128,142,9670,1474,26503,207,12,0,0,0,0
247,MENS ATHLETIC SHOES,2016,27,8/7/2016,Sunday,5,99,97,6704,944,16713,169,10,0,0,0,0
247,MENS ATHLETIC SHOES,2016,27,8/8/2016,Monday,6,74,72,4822,265,8467,114,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,27,8/9/2016,Tuesday,7,55,57,3535,205,5889,107,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,28,8/10/2016,Wednesday,1,103,98,6151,597,15927,155,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,28,8/11/2016,Thursday,2,91,97,6437,778,14921,164,9,0,0,0,0
247,MENS ATHLETIC SHOES,2016,28,8/12/2016,Friday,3,144,157,8985,1213,22823,158,8,0,0,0,0
247,MENS ATHLETIC SHOES,2016,28,8/13/2016,Saturday,4,222,255,15050,1763,36993,167,8,0,0,0,0
247,MENS ATHLETIC SHOES,2016,28,8/14/2016,Sunday,5,129,143,8541,1067,22998,178,8,0,0,0,0
247,MENS ATHLETIC SHOES,2016,28,8/15/2016,Monday,6,104,109,6132,558,12223,118,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,28,8/16/2016,Tuesday,7,107,116,6899,737,15892,149,7,0,0,0,0
247,MENS ATHLETIC SHOES,2016,29,8/17/2016,Wednesday,1,64,66,3780,386,8538,133,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,29,8/18/2016,Thursday,2,79,78,4990,519,10196,129,7,0,0,0,0
247,MENS ATHLETIC SHOES,2016,29,8/19/2016,Friday,3,101,104,6977,568,13221,131,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,29,8/20/2016,Saturday,4,127,142,10584,1054,24271,191,8,0,0,0,0
247,MENS ATHLETIC SHOES,2016,29,8/21/2016,Sunday,5,78,85,6364,643,15166,194,8,0,0,0,0
247,MENS ATHLETIC SHOES,2016,29,8/22/2016,Monday,6,67,62,4879,229,8919,133,3,0,0,0,0
247,MENS ATHLETIC SHOES,2016,29,8/23/2016,Tuesday,7,70,64,5341,420,11599,166,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,30,8/24/2016,Wednesday,1,104,139,7507,857,16750,161,8,0,0,0,0
247,MENS ATHLETIC SHOES,2016,30,8/25/2016,Thursday,2,70,81,4967,532,10964,157,8,0,0,0,0
247,MENS ATHLETIC SHOES,2016,30,8/26/2016,Friday,3,83,94,6180,654,12665,153,8,0,0,0,0
247,MENS ATHLETIC SHOES,2016,30,8/27/2016,Saturday,4,112,121,8356,933,19290,172,8,0,0,0,0
247,MENS ATHLETIC SHOES,2016,30,8/28/2016,Sunday,5,104,120,7881,809,16290,157,8,0,0,0,0
247,MENS ATHLETIC SHOES,2016,30,8/29/2016,Monday,6,51,45,3294,256,6351,125,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,30,8/30/2016,Tuesday,7,60,65,3973,440,7699,128,7,0,0,0,0
247,MENS ATHLETIC SHOES,2016,31,8/31/2016,Wednesday,1,126,149,7765,919,20623,164,7,0,0,0,0
247,MENS ATHLETIC SHOES,2016,31,9/1/2016,Thursday,2,137,162,8905,969,18920,138,7,0,0,0,0
247,MENS ATHLETIC SHOES,2016,31,9/2/2016,Friday,3,178,225,13259,1470,30243,170,8,0,0,0,0
247,MENS ATHLETIC SHOES,2016,31,9/3/2016,Saturday,4,232,291,16906,1989,36254,156,9,0,0,0,0
247,MENS ATHLETIC SHOES,2016,31,9/4/2016,Sunday,5,197,264,14336,1834,36274,184,9,0,0,0,0
247,MENS ATHLETIC SHOES,2016,31,9/5/2016,Monday,6,205,262,15270,1476,34516,168,7,0,0,0,0
247,MENS ATHLETIC SHOES,2016,31,9/6/2016,Tuesday,7,74,87,4928,391,10291,139,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,32,9/7/2016,Wednesday,1,48,45,3013,164,4619,96,3,0,0,0,0
247,MENS ATHLETIC SHOES,2016,32,9/8/2016,Thursday,2,50,39,2303,119,3674,73,2,0,0,0,0
247,MENS ATHLETIC SHOES,2016,32,9/9/2016,Friday,3,63,53,3437,291,6516,103,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,32,9/10/2016,Saturday,4,82,82,5547,535,13092,160,7,0,0,0,0
247,MENS ATHLETIC SHOES,2016,32,9/11/2016,Sunday,5,55,51,3613,259,8489,154,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,32,9/12/2016,Monday,6,29,22,1588,99,2501,86,3,0,0,0,0
247,MENS ATHLETIC SHOES,2016,32,9/13/2016,Tuesday,7,43,42,3097,155,5373,125,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,33,9/14/2016,Wednesday,1,54,55,3038,201,4975,92,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,33,9/15/2016,Thursday,2,54,42,2576,150,4933,91,3,0,0,0,0
247,MENS ATHLETIC SHOES,2016,33,9/16/2016,Friday,3,88,88,5128,441,10934,124,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,33,9/17/2016,Saturday,4,135,145,8016,814,19120,142,6,0,0,0,0
247,MENS ATHLETIC SHOES,2016,33,9/18/2016,Sunday,5,74,80,6089,292,10441,141,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,33,9/19/2016,Monday,6,56,47,3838,196,6298,112,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,33,9/20/2016,Tuesday,7,61,58,3880,295,8577,141,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,34,9/21/2016,Wednesday,1,44,30,2047,137,3489,79,3,0,0,0,0
247,MENS ATHLETIC SHOES,2016,34,9/22/2016,Thursday,2,46,44,3130,191,5770,125,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,34,9/23/2016,Friday,3,68,70,5838,289,10326,152,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,34,9/24/2016,Saturday,4,110,109,8721,432,14449,131,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,34,9/25/2016,Sunday,5,57,56,4052,261,8061,141,5,0,0,0,0
247,MENS ATHLETIC SHOES,2016,34,9/26/2016,Monday,6,48,47,3047,214,6259,130,4,0,0,0,0
247,MENS ATHLETIC SHOES,2016,34,9/27/2016,Tuesday,7,47,45,3476,214,6037,128,5,0,0,0,0
