DISTRICT,LOC_NUM,LOC,GROUP,FEATURE_ITEM,ITEM_DESC,PO_NUM,OTB_EOW_DATE,ORDER_TYPE,OH_UNITS,IT_UNITS,OO_UNITS,QTY_ORDERED
HAWAII DISTRICT,437,PEARL HARBOR MALL,242:MENS FURNISHINGS,10562656,Equipo 2PK Hanging Stripe/Solid Trunk - BlueStripe/Teal:941 RED OT:L,18250870,6/3/2017,N/B,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,242:MENS FURNISHINGS,10562662,Equipo 2PK Hanging Stripe/Solid Trunk - RedStripe/Blue:987 OTHER:S,18250870,6/3/2017,N/B,5,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,242:MENS FURNISHINGS,10562662,Equipo 2PK Hanging Stripe/Solid Trunk - RedStripe/Blue:987 OTHER:M,18250870,6/3/2017,N/B,3,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,242:MENS FURNISHINGS,10562662,Equipo 2PK Hanging Stripe/Solid Trunk - RedStripe/Blue:987 OTHER:L,18250870,6/3/2017,N/B,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,243:INTIMATE/ HOSIERY,10562070,MJC 3D CRITTER HIPSTERS BEAR:022 GREY DARK OTH:M,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,243:INTIMATE/ HOSIERY,10562070,MJC 3D CRITTER HIPSTERS BEAR:022 GREY DARK OTH:L,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,243:INTIMATE/ HOSIERY,10562070,MJC 3D CRITTER HIPSTERS BEAR:022 GREY DARK OTH:XL,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,245:INFANTS,9613053,IB 1STIMP GRAPHIC TEE FEB:105 NATURAL OTHER:6M,16414505,2/28/2015,N/B,0,0,0,2
HAWAII DISTRICT,437,PEARL HARBOR MALL,245:INFANTS,9613053,IB 1STIMP GRAPHIC TEE FEB:105 NATURAL OTHER:9M,16414505,2/28/2015,N/B,0,0,0,4
HAWAII DISTRICT,437,PEARL HARBOR MALL,245:INFANTS,9613053,IB 1STIMP GRAPHIC TEE FEB:105 NATURAL OTHER:12M,16414505,2/28/2015,N/B,0,0,0,4
HAWAII DISTRICT,437,PEARL HARBOR MALL,245:INFANTS,9613053,IB 1STIMP GRAPHIC TEE FEB:105 NATURAL OTHER:18M,16414505,2/28/2015,N/B,0,0,0,4
HAWAII DISTRICT,437,PEARL HARBOR MALL,245:INFANTS,9613053,IB 1STIMP GRAPHIC TEE FEB:105 NATURAL OTHER:24M,16414505,2/28/2015,N/B,0,0,0,6
HAWAII DISTRICT,437,PEARL HARBOR MALL,245:INFANTS,10562583,IG CARDIGAN RED HOLIDAY:600 RED:24M,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,250:MENS COLLECT&CLASS,10562337,DOCKERS SHORTS FF PERFECT SHORT:001 BLACK:34,0,,,1,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,250:MENS COLLECT&CLASS,10562358,DOCKERS SHORT CARGO PACIFIC COLLECTION:020 GREY:32,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,250:MENS COLLECT&CLASS,10562358,DOCKERS SHORT CARGO PACIFIC COLLECTION:020 GREY:38,0,,,3,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,251:MENS OUTDR&ACTIVE,10562800,THE NORTHFACE GORDON LYONS SWT FLC HOODIE RED:601 RED DARK:S,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,251:MENS OUTDR&ACTIVE,10562800,THE NORTHFACE GORDON LYONS SWT FLC HOODIE RED:601 RED DARK:M,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,251:MENS OUTDR&ACTIVE,10562814,THE NORTHFACE THERMOWOOL CRW SWTR BLK:001 BLACK:M,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,251:MENS OUTDR&ACTIVE,10562814,THE NORTHFACE THERMOWOOL CRW SWTR BLK:001 BLACK:L,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,251:MENS OUTDR&ACTIVE,10562821,THE NORTHFACE THERMOWOOL CRW SWTR MED GREY:030 GREY DARK:M,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,251:MENS OUTDR&ACTIVE,10562827,THE NORTHFACE THERMOWOOL CRW SWTR BLUE:401 BLUE DARK O:M,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,251:MENS OUTDR&ACTIVE,10562827,THE NORTHFACE THERMOWOOL CRW SWTR BLUE:401 BLUE DARK O:L,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,251:MENS OUTDR&ACTIVE,10562827,THE NORTHFACE THERMOWOOL CRW SWTR BLUE:401 BLUE DARK O:XL,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,251:MENS OUTDR&ACTIVE,10562833,THE NORTHFACE THERMOWOOL CRW SWTR RED:601 RED DARK OT:S,0,,,2,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,251:MENS OUTDR&ACTIVE,10562833,THE NORTHFACE THERMOWOOL CRW SWTR RED:601 RED DARK OT:M,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,251:MENS OUTDR&ACTIVE,10562833,THE NORTHFACE THERMOWOOL CRW SWTR RED:601 RED DARK OT:L,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,251:MENS OUTDR&ACTIVE,10562839,THE NORTHFACE MT.TAM 1/4 ZIP SWTR BRWN:201 BROWN DRK O:S,0,,,1,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,251:MENS OUTDR&ACTIVE,10562839,THE NORTHFACE MT.TAM 1/4 ZIP SWTR BRWN:201 BROWN DRK O:M,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,251:MENS OUTDR&ACTIVE,10562839,THE NORTHFACE MT.TAM 1/4 ZIP SWTR BRWN:201 BROWN DRK O:L,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,251:MENS OUTDR&ACTIVE,10562845,THE NORTHFACE MT.TAM 1/4 ZIP SWTR GREEN:301 GREEN DRK:S,0,,,1,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,251:MENS OUTDR&ACTIVE,10562845,THE NORTHFACE MT.TAM 1/4 ZIP SWTR GREEN:301 GREEN DRK:L,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,251:MENS OUTDR&ACTIVE,10562845,THE NORTHFACE MT.TAM 1/4 ZIP SWTR GREEN:301 GREEN DRK:XL,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,251:MENS OUTDR&ACTIVE,10562866,THE NORTHFACE MT.TAM 1/4 ZIP SWTR NAVY:401 BLUE DARK O:S,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,252:SMART HOME,10007547,RING DOORBELL- SATIN NICKEL,0,,,22,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:8 D,18182530,3/25/2017,N/B,0,0,2,2
HAWAII DISTRICT,437,PEARL HARBOR MALL,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:8.5 D,18182530,3/25/2017,N/B,0,0,1,1
HAWAII DISTRICT,437,PEARL HARBOR MALL,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:9 D,18182530,3/25/2017,N/B,0,0,3,3
HAWAII DISTRICT,437,PEARL HARBOR MALL,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:9.5 D,18182530,3/25/2017,N/B,0,0,3,3
HAWAII DISTRICT,437,PEARL HARBOR MALL,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:10 D,18182530,3/25/2017,N/B,0,0,4,4
HAWAII DISTRICT,437,PEARL HARBOR MALL,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:10.5 D,18182530,3/25/2017,N/B,0,0,3,3
HAWAII DISTRICT,437,PEARL HARBOR MALL,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:11 D,18182530,3/25/2017,N/B,0,0,4,4
HAWAII DISTRICT,437,PEARL HARBOR MALL,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:11.5 D,18182530,3/25/2017,N/B,0,0,2,2
HAWAII DISTRICT,437,PEARL HARBOR MALL,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:12 D,18182530,3/25/2017,N/B,0,0,3,3
HAWAII DISTRICT,437,PEARL HARBOR MALL,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:13 D,18182530,3/25/2017,N/B,0,0,1,1
HAWAII DISTRICT,437,PEARL HARBOR MALL,256:LADIES SEPS/DRESSES,10621383,SHARAGANO 3/4 SLV RIVER KNIT ZIP BK SCARLETTA:614 RED MEDIU:8,0,,,1,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,256:LADIES SEPS/DRESSES,10621383,SHARAGANO 3/4 SLV RIVER KNIT ZIP BK SCARLETTA:614 RED MEDIU:10,0,,,2,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,256:LADIES SEPS/DRESSES,10621383,SHARAGANO 3/4 SLV RIVER KNIT ZIP BK SCARLETTA:614 RED MEDIU:14,0,,,2,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,256:LADIES SEPS/DRESSES,10562761,HS LADIES TEES BCA VNECK HOPE ALOHA AST'D,0,,,32,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,256:LADIES SEPS/DRESSES,10562764,HS LADIES TEES BCA VINTAGE CNECK ALOHA WORDS AST'D,0,,,19,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,256:LADIES SEPS/DRESSES,10562384,SOHO PULL ON PONTE PANT BLK:001 BLACK:1X,0,,,3,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,256:LADIES SEPS/DRESSES,10562384,SOHO PULL ON PONTE PANT BLK:001 BLACK:3X,0,,,3,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,256:LADIES SEPS/DRESSES,10562409,SOHO PULL ON PONTE PANT H. GREY:020 GREY:1X,0,,,6,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,256:LADIES SEPS/DRESSES,10562409,SOHO PULL ON PONTE PANT H. GREY:020 GREY:2X,0,,,4,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,256:LADIES SEPS/DRESSES,10562409,SOHO PULL ON PONTE PANT H. GREY:020 GREY:3X,0,,,6,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,256:LADIES SEPS/DRESSES,10562424,SOHO PULL ON PONTE PANT ADMIRAL:442 BLUE TURQ OT:1X,0,,,7,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,256:LADIES SEPS/DRESSES,10562424,SOHO PULL ON PONTE PANT ADMIRAL:442 BLUE TURQ OT:2X,0,,,5,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,256:LADIES SEPS/DRESSES,10562424,SOHO PULL ON PONTE PANT ADMIRAL:442 BLUE TURQ OT:3X,0,,,6,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,256:LADIES SEPS/DRESSES,10562431,SOHO PULL ON PONTE PANT BORDEAUX:722 YELLW MED OT:1X,0,,,4,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,256:LADIES SEPS/DRESSES,10562431,SOHO PULL ON PONTE PANT BORDEAUX:722 YELLW MED OT:2X,0,,,5,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,256:LADIES SEPS/DRESSES,10562431,SOHO PULL ON PONTE PANT BORDEAUX:722 YELLW MED OT:3X,0,,,4,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,257:COMPUTER&PERIPHERALS,10562290,"F556UA-LH51-RD 15.6"" Ntbk, Red, i5 7200U, Exclusive",0,,,22,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,258:LADIES BRANDS/COLLEC,10562589,DEMOCRACY WOVEN EMBROIDERED ELBOW SLEEVE TOP - NOV:001 BLACK:S,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,258:LADIES BRANDS/COLLEC,10562589,DEMOCRACY WOVEN EMBROIDERED ELBOW SLEEVE TOP - NOV:001 BLACK:L,0,,,1,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,258:LADIES BRANDS/COLLEC,10562595,DEMOCRACY WOVEN 3/4 SLEEVE PEASANT TOP - NOV:942 RED OTHER:XS,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,258:LADIES BRANDS/COLLEC,10562595,DEMOCRACY WOVEN 3/4 SLEEVE PEASANT TOP - NOV:942 RED OTHER:XL,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,258:LADIES BRANDS/COLLEC,10562603,DEMOCRACY WOVEN 3/4 SMOCKED SLV NECK CUT OUT - NOV:001 BLACK:XS,0,,,1,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,258:LADIES BRANDS/COLLEC,10562643,DEMOCRACY KNIT BELL SLV V-NECK LACE UP TOP - NOV:106 NATURAL:XS,0,,,1,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,258:LADIES BRANDS/COLLEC,10562643,DEMOCRACY KNIT BELL SLV V-NECK LACE UP TOP - NOV:106 NATURAL:S,0,,,2,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,258:LADIES BRANDS/COLLEC,10562643,DEMOCRACY KNIT BELL SLV V-NECK LACE UP TOP - NOV:106 NATURAL:M,0,,,1,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,258:LADIES BRANDS/COLLEC,10562643,DEMOCRACY KNIT BELL SLV V-NECK LACE UP TOP - NOV:106 NATURAL:L,0,,,1,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,258:LADIES BRANDS/COLLEC,10562643,DEMOCRACY KNIT BELL SLV V-NECK LACE UP TOP - NOV:106 NATURAL:XL,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,258:LADIES BRANDS/COLLEC,10562653,DEMOCRACY SWEATER OPEN FRONT EMBROIDERED VEST - NOV:001 BLACK:XS,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,258:LADIES BRANDS/COLLEC,10562653,DEMOCRACY SWEATER OPEN FRONT EMBROIDERED VEST - NOV:001 BLACK:M,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,258:LADIES BRANDS/COLLEC,10562653,DEMOCRACY SWEATER OPEN FRONT EMBROIDERED VEST - NOV:001 BLACK:XL,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,258:LADIES BRANDS/COLLEC,10562699,"DEMOCRACY DENIM ""AB""SOLUTION DARK WASH JEGGING - NOV:402 BLUE DA:14",0,,,1,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,258:LADIES BRANDS/COLLEC,10562024,HOP EMB FR TERRY COLOR BLOCK PANT HTHR GREY - OCT:063 GREY OTH:M,0,,,1,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,258:LADIES BRANDS/COLLEC,10562024,HOP EMB FR TERRY COLOR BLOCK PANT HTHR GREY - OCT:063 GREY OTH:L,0,,,1,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,258:LADIES BRANDS/COLLEC,10562042,HOP 3/4 SLV ROLL TAB STRIPE P/O HTHR GREY CO - OCT:054 GREY LIG:M,0,,,1,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,258:LADIES BRANDS/COLLEC,10562042,HOP 3/4 SLV ROLL TAB STRIPE P/O HTHR GREY CO - OCT:054 GREY LIG:L,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,259:LADIES ACT/OUTDR/SRF,10710562,W NKCT PURE TANK PR:433 BLU BRGHT OTHER:S,18480755,9/16/2017,N/B,0,0,2,2
HAWAII DISTRICT,437,PEARL HARBOR MALL,259:LADIES ACT/OUTDR/SRF,10710562,W NKCT PURE TANK PR:433 BLU BRGHT OTHER:M,18480755,9/16/2017,N/B,0,0,4,4
HAWAII DISTRICT,437,PEARL HARBOR MALL,259:LADIES ACT/OUTDR/SRF,10710562,W NKCT PURE TANK PR:433 BLU BRGHT OTHER:L,18480755,9/16/2017,N/B,0,0,4,4
HAWAII DISTRICT,437,PEARL HARBOR MALL,259:LADIES ACT/OUTDR/SRF,10710562,W NKCT PURE TANK PR:433 BLU BRGHT OTHER:XL,18480755,9/16/2017,N/B,0,0,2,2
HAWAII DISTRICT,437,PEARL HARBOR MALL,261:GIRLS,10130535,APR FAUX SUEDE SKIRT:545 PURPLE OTHER:M,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,261:GIRLS,10562088,SURGENT PULLOVER HOODY:001 BLACK:XXS,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,261:GIRLS,10562088,SURGENT PULLOVER HOODY:001 BLACK:XS,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,261:GIRLS,10562088,SURGENT PULLOVER HOODY:001 BLACK:S,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,261:GIRLS,10562088,SURGENT PULLOVER HOODY:001 BLACK:M,0,,,1,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,261:GIRLS,10562088,SURGENT PULLOVER HOODY:001 BLACK:L,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,261:GIRLS,10562088,SURGENT PULLOVER HOODY:001 BLACK:XL,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,261:GIRLS,10562095,SURGENT PULLOVER HOODY:050 GREY SLVR OTHER:L,0,,,1,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562017,TRPCS OCT QUIK EVERYDAY KAIMANA BOARDSHORT:410 BLUE NAVY:M,0,,,-1,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562036,TRPCS OCT QUIK REGENERATION SHORT BLACK:005 BK LGHT OT:L,0,,,1,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562383,OCT LS QUIK GUITAR MAGIC KNIT HOOD GREY:037 GREY MED O:XS,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562383,OCT LS QUIK GUITAR MAGIC KNIT HOOD GREY:037 GREY MED O:M,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562396,OCT QUIK EVERYDAY UNION PANT BLACK:002 BK LGHT OTHE:22,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562396,OCT QUIK EVERYDAY UNION PANT BLACK:002 BK LGHT OTHE:25,0,,,2,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562410,OCT QUIK EVERYDAY UNION PANT KHAKI:253 BEIGE DRK OT:23,0,,,1,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562410,OCT QUIK EVERYDAY UNION PANT KHAKI:253 BEIGE DRK OT:24,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562410,OCT QUIK EVERYDAY UNION PANT KHAKI:253 BEIGE DRK OT:25,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562410,OCT QUIK EVERYDAY UNION PANT KHAKI:253 BEIGE DRK OT:26,0,,,3,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562410,OCT QUIK EVERYDAY UNION PANT KHAKI:253 BEIGE DRK OT:27,0,,,2,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562410,OCT QUIK EVERYDAY UNION PANT KHAKI:253 BEIGE DRK OT:28,0,,,2,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562410,OCT QUIK EVERYDAY UNION PANT KHAKI:253 BEIGE DRK OT:29,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562410,OCT QUIK EVERYDAY UNION PANT KHAKI:253 BEIGE DRK OT:30,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562452,TRPCS OCT QUIK DIVISION REMIX BOARDSHORT TARMAC:005 BK LGHT:22,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562452,TRPCS OCT QUIK DIVISION REMIX BOARDSHORT TARMAC:005 BK LGHT:24,0,,,2,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562452,TRPCS OCT QUIK DIVISION REMIX BOARDSHORT TARMAC:005 BK LGHT:25,0,,,3,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562452,TRPCS OCT QUIK DIVISION REMIX BOARDSHORT TARMAC:005 BK LGHT:26,0,,,1,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562452,TRPCS OCT QUIK DIVISION REMIX BOARDSHORT TARMAC:005 BK LGHT:30,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562464,TRPCS OCT QUIK DIVISION VEE BOARDSHORT RED:622 RED BRGHT:22,0,,,1,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562464,TRPCS OCT QUIK DIVISION VEE BOARDSHORT RED:622 RED BRGHT:25,0,,,3,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562464,TRPCS OCT QUIK DIVISION VEE BOARDSHORT RED:622 RED BRGHT:26,0,,,1,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562464,TRPCS OCT QUIK DIVISION VEE BOARDSHORT RED:622 RED BRGHT:27,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562464,TRPCS OCT QUIK DIVISION VEE BOARDSHORT RED:622 RED BRGHT:29,0,,,1,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562464,TRPCS OCT QUIK DIVISION VEE BOARDSHORT RED:622 RED BRGHT:30,0,,,1,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562526,TRPCS OCT QUIK EVERYDAY UNION SHORT GREY:015 BLACK DRK:23,0,,,1,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562526,TRPCS OCT QUIK EVERYDAY UNION SHORT GREY:015 BLACK DRK:24,0,,,1,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562526,TRPCS OCT QUIK EVERYDAY UNION SHORT GREY:015 BLACK DRK:27,0,,,1,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562526,TRPCS OCT QUIK EVERYDAY UNION SHORT GREY:015 BLACK DRK:28,0,,,1,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562526,TRPCS OCT QUIK EVERYDAY UNION SHORT GREY:015 BLACK DRK:30,0,,,1,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,262:BOYS,10562620,TRPCS OCT QUIK PLATYPUS SHORT KHAKI:254 BEIGE DARK:25,0,,,0,0,0,0
HAWAII DISTRICT,437,PEARL HARBOR MALL,266:WINE,6130532,MACMURRAY CC P NOIR 750.,0,,,15,0,0,0
HAWAII DISTRICT,438,PEARL HOLOMOKU MM,204:FOOD,2130538,CAMPBELLS HOMESTYLE CHICKEN WITH EGG NOODLE TO GO 15.3OZ,18697804,4/15/2017,ARB,22,0,8,8
HAWAII DISTRICT,438,PEARL HOLOMOKU MM,204:FOOD,10562884,WHITE CORN TORTILLA TACO 4-1/2 1.70LB.,0,,,5,0,0,0
HAWAII DISTRICT,438,PEARL HOLOMOKU MM,204:FOOD,10562885,"YELLOW CORN TACO 4-1/2"" 1.70LB",0,,,4,0,0,0
HAWAII DISTRICT,438,PEARL HOLOMOKU MM,206:BEVERAGES,829729,AQUAFINA WATER 16.9OZ 24PK PET,0,,,52,0,0,0
HAWAII DISTRICT,438,PEARL HOLOMOKU MM,217:SPORTS NUTRITION,10562165,PREMIER PROTEIN 30G SHAKE CHOCOLATE 4PK,0,,,4,0,0,0
HAWAII DISTRICT,438,PEARL HOLOMOKU MM,217:SPORTS NUTRITION,10562169,PREMIER PROTEIN 30G SHAKE VANILLA 4PK,0,,,6,0,0,0
HAWAII DISTRICT,438,PEARL HOLOMOKU MM,218:HOME ACCESSORIES,1130530,WIE PUA POPPY LEI             ,0,,,10,0,0,0
HAWAII DISTRICT,438,PEARL HOLOMOKU MM,233:HOUSEHOLD CLEANING,13023,SKILCRAFT PREMIUM CUTLERY 24CT FORKS,0,,,61,0,0,0
HAWAII DISTRICT,438,PEARL HOLOMOKU MM,233:HOUSEHOLD CLEANING,13053,SKILCRAFT PREMIUM CUTLERY 24CT SPOONS,0,,,58,0,0,0
HAWAII DISTRICT,438,PEARL HOLOMOKU MM,233:HOUSEHOLD CLEANING,21383,SKILCRAFT PREMIUM CUTLERY 24CT ASSORTED,0,,,73,0,0,0
HAWAII DISTRICT,438,PEARL HOLOMOKU MM,233:HOUSEHOLD CLEANING,3631069,SOLO SQUARED PLASTIC CUPS 18OZ 30CT,0,,,29,0,0,0
HAWAII DISTRICT,438,PEARL HOLOMOKU MM,233:HOUSEHOLD CLEANING,5083890,SOLO SQUARED PLASTIC BOWLS 20OZ 22CT,0,,,14,0,0,0
HAWAII DISTRICT,438,PEARL HOLOMOKU MM,233:HOUSEHOLD CLEANING,6558961,GLAD TALL KITCHEN DS 13GAL 45CT,0,,,15,0,0,0
HAWAII DISTRICT,438,PEARL HOLOMOKU MM,242:MENS FURNISHINGS,10562340,Equipo 2 Pack Hanging Solid/Solid Boxer Brief -Orange/Alum:820 ORNG BRT OTHER:S,0,,,2,0,0,0
HAWAII DISTRICT,438,PEARL HOLOMOKU MM,242:MENS FURNISHINGS,10562340,Equipo 2 Pack Hanging Solid/Solid Boxer Brief -Orange/Alum:820 ORNG BRT OTHER:M,0,,,3,0,0,0
HAWAII DISTRICT,438,PEARL HOLOMOKU MM,242:MENS FURNISHINGS,10562340,Equipo 2 Pack Hanging Solid/Solid Boxer Brief -Orange/Alum:820 ORNG BRT OTHER:L,0,,,0,0,0,0
HAWAII DISTRICT,438,PEARL HOLOMOKU MM,242:MENS FURNISHINGS,10562508,Equipo 2PK Hanging Stripe/Solid Trunk - Grey Stripe/Grey:957 PINK O:S,18250870,6/3/2017,N/B,2,0,0,0
HAWAII DISTRICT,438,PEARL HOLOMOKU MM,242:MENS FURNISHINGS,10562508,Equipo 2PK Hanging Stripe/Solid Trunk - Grey Stripe/Grey:957 PINK O:M,18250870,6/3/2017,N/B,1,0,0,0
