format,fy,date,txns
HOSPITAL,2016,10/28/2016,4532
HOSPITAL,2016,10/29/2016,1366
HOSPITAL,2016,10/30/2016,1220
HOSPITAL,2016,10/31/2016,4855
HOSPITAL,2016,11/1/2016,4759
HOSPITAL,2016,11/2/2016,4919
HOSPITAL,2016,11/3/2016,4737
HOSPITAL,2016,11/4/2016,4522
HOSPITAL,2016,11/5/2016,1237
HOSPITAL,2016,11/6/2016,1086
HOSPITAL,2016,11/7/2016,4842
HOSPITAL,2016,11/8/2016,4762
HOSPITAL,2016,11/9/2016,4953
HOSPITAL,2016,11/10/2016,4269
HOSPITAL,2016,11/11/2016,1269
HOSPITAL,2016,11/12/2016,1165
HOSPITAL,2016,11/13/2016,1093
HOSPITAL,2016,11/14/2016,4834
HOSPITAL,2016,11/15/2016,4892
HOSPITAL,2016,11/16/2016,4961
HOSPITAL,2016,11/17/2016,4698
HOSPITAL,2016,11/18/2016,4387
HOSPITAL,2016,11/19/2016,1217
HOSPITAL,2016,11/20/2016,1073
HOSPITAL,2016,11/21/2016,4794
HOSPITAL,2016,11/22/2016,4674
HOSPITAL,2016,11/23/2016,4476
HOSPITAL,2016,11/24/2016,830
HOSPITAL,2016,11/25/2016,1671
HOSPITAL,2016,11/26/2016,1121
HOSPITAL,2016,11/27/2016,1028
HOSPITAL,2016,11/28/2016,4671
HOSPITAL,2016,11/29/2016,4733
HOSPITAL,2016,11/30/2016,4991
HOSPITAL,2016,12/1/2016,5023
HOSPITAL,2016,12/2/2016,4627
HOSPITAL,2016,12/3/2016,1210
HOSPITAL,2016,12/4/2016,1144
HOSPITAL,2016,12/5/2016,4974
HOSPITAL,2016,12/6/2016,4960
HOSPITAL,2016,12/7/2016,4933
HOSPITAL,2016,12/8/2016,4786
HOSPITAL,2016,12/9/2016,4379
HOSPITAL,2016,12/10/2016,1177
HOSPITAL,2016,12/11/2016,1077
HOSPITAL,2016,12/12/2016,4724
HOSPITAL,2016,12/13/2016,4689
HOSPITAL,2016,12/14/2016,4693
HOSPITAL,2016,12/15/2016,4593
HOSPITAL,2016,12/16/2016,4184
HOSPITAL,2016,12/17/2016,1294
HOSPITAL,2016,12/18/2016,1090
HOSPITAL,2016,12/19/2016,4241
HOSPITAL,2016,12/20/2016,4278
HOSPITAL,2016,12/21/2016,4088
HOSPITAL,2016,12/22/2016,3955
HOSPITAL,2016,12/23/2016,2960
HOSPITAL,2016,12/24/2016,1653
HOSPITAL,2016,12/25/2016,445
HOSPITAL,2016,12/26/2016,1082
HOSPITAL,2016,12/27/2016,3868
HOSPITAL,2016,12/28/2016,3885
HOSPITAL,2016,12/29/2016,4012
HOSPITAL,2016,12/30/2016,3134
HOSPITAL,2016,12/31/2016,1734
HOSPITAL,2016,1/1/2017,828
HOSPITAL,2016,1/2/2017,1061
HOSPITAL,2016,1/3/2017,4246
HOSPITAL,2016,1/4/2017,4238
HOSPITAL,2016,1/5/2017,4254
HOSPITAL,2016,1/6/2017,4214
HOSPITAL,2016,1/7/2017,915
HOSPITAL,2016,1/8/2017,794
HOSPITAL,2016,1/9/2017,4256
HOSPITAL,2016,1/10/2017,4523
HOSPITAL,2016,1/11/2017,4608
HOSPITAL,2016,1/12/2017,4877
HOSPITAL,2016,1/13/2017,4600
HOSPITAL,2016,1/14/2017,1284
HOSPITAL,2016,1/15/2017,1146
HOSPITAL,2016,1/16/2017,1097
HOSPITAL,2016,1/17/2017,4728
HOSPITAL,2016,1/18/2017,4592
HOSPITAL,2016,1/19/2017,4808
HOSPITAL,2016,1/20/2017,4594
HOSPITAL,2016,1/21/2017,1278
HOSPITAL,2016,1/22/2017,1126
HOSPITAL,2016,1/23/2017,4627
HOSPITAL,2016,1/24/2017,4724
HOSPITAL,2016,1/25/2017,4720
HOSPITAL,2016,1/26/2017,4501
HOSPITAL,2016,1/27/2017,4306
HOSPITAL,2016,1/28/2017,1284
HOSPITAL,2017,1/29/2017,1079
HOSPITAL,2017,1/30/2017,4458
HOSPITAL,2017,1/31/2017,4687
HOSPITAL,2017,2/1/2017,4781
HOSPITAL,2017,2/2/2017,4875
HOSPITAL,2017,2/3/2017,4376
HOSPITAL,2017,2/4/2017,1276
HOSPITAL,2017,2/5/2017,1175
HOSPITAL,2017,2/6/2017,4268
HOSPITAL,2017,2/7/2017,4736
HOSPITAL,2017,2/8/2017,4797
HOSPITAL,2017,2/9/2017,4762
HOSPITAL,2017,2/10/2017,4403
HOSPITAL,2017,2/11/2017,1274
HOSPITAL,2017,2/12/2017,1100
HOSPITAL,2017,2/13/2017,4765
HOSPITAL,2017,2/14/2017,4946
HOSPITAL,2017,2/15/2017,4559
HOSPITAL,2017,2/16/2017,4626
HOSPITAL,2017,2/17/2017,3965
HOSPITAL,2017,2/18/2017,1197
HOSPITAL,2017,2/19/2017,1045
HOSPITAL,2017,2/20/2017,1076
HOSPITAL,2017,2/21/2017,4679
HOSPITAL,2017,2/22/2017,4638
HOSPITAL,2017,2/23/2017,4577
HOSPITAL,2017,2/24/2017,4457
HOSPITAL,2017,2/25/2017,1222
HOSPITAL,2017,2/26/2017,1060
HOSPITAL,2017,2/27/2017,4728
HOSPITAL,2017,2/28/2017,4722
HOSPITAL,2017,3/1/2017,4857
HOSPITAL,2017,3/2/2017,4699
HOSPITAL,2017,3/3/2017,4471
HOSPITAL,2017,3/4/2017,1201
HOSPITAL,2017,3/5/2017,1077
HOSPITAL,2017,3/6/2017,4744
HOSPITAL,2017,3/7/2017,4764
HOSPITAL,2017,3/8/2017,4717
HOSPITAL,2017,3/9/2017,4744
HOSPITAL,2017,3/10/2017,4311
HOSPITAL,2017,3/11/2017,1222
HOSPITAL,2017,3/12/2017,993
HOSPITAL,2017,3/13/2017,4418
HOSPITAL,2017,3/14/2017,4754
HOSPITAL,2017,3/15/2017,4590
HOSPITAL,2017,3/16/2017,4667
HOSPITAL,2017,3/17/2017,4395
HOSPITAL,2017,3/18/2017,1136
HOSPITAL,2017,3/19/2017,1040
HOSPITAL,2017,3/20/2017,4726
HOSPITAL,2017,3/21/2017,4620
HOSPITAL,2017,3/22/2017,4713
HOSPITAL,2017,3/23/2017,4653
HOSPITAL,2017,3/24/2017,4348
HOSPITAL,2017,3/25/2017,1279
HOSPITAL,2017,3/26/2017,1043
HOSPITAL,2017,3/27/2017,4499
HOSPITAL,2017,3/28/2017,4722
HOSPITAL,2017,3/29/2017,4745
HOSPITAL,2017,3/30/2017,4748
HOSPITAL,2017,3/31/2017,4403
HOSPITAL,2017,4/1/2017,1209
HOSPITAL,2017,4/2/2017,1019
HOSPITAL,2017,4/3/2017,4840
HOSPITAL,2017,4/4/2017,4688
HOSPITAL,2017,4/5/2017,4987
HOSPITAL,2017,4/6/2017,4186
HOSPITAL,2017,4/7/2017,4272
HOSPITAL,2017,4/8/2017,1203
HOSPITAL,2017,4/9/2017,974
HOSPITAL,2017,4/10/2017,4594
HOSPITAL,2017,4/11/2017,4628
HOSPITAL,2017,4/12/2017,4545
HOSPITAL,2017,4/13/2017,4656
HOSPITAL,2017,4/14/2017,4189
HOSPITAL,2017,4/15/2017,1394
HOSPITAL,2017,4/16/2017,824
HOSPITAL,2017,4/17/2017,4577
HOSPITAL,2017,4/18/2017,4678
HOSPITAL,2017,4/19/2017,4741
HOSPITAL,2017,4/20/2017,4627
HOSPITAL,2017,4/21/2017,4476
HOSPITAL,2017,4/22/2017,1281
HOSPITAL,2017,4/23/2017,1027
HOSPITAL,2017,4/24/2017,4504
HOSPITAL,2017,4/25/2017,4593
HOSPITAL,2017,4/26/2017,4656
HOSPITAL,2017,4/27/2017,4366
HOSPITAL,2017,4/28/2017,4358
HOSPITAL,2017,4/29/2017,1055
HOSPITAL,2017,4/30/2017,834
HOSPITAL,2017,5/1/2017,3817
HOSPITAL,2017,5/2/2017,3744
HOSPITAL,2017,5/3/2017,3733
HOSPITAL,2017,5/4/2017,3720
HOSPITAL,2017,5/5/2017,3463
HOSPITAL,2017,5/6/2017,951
HOSPITAL,2017,5/7/2017,894
HOSPITAL,2017,5/8/2017,4368
HOSPITAL,2017,5/9/2017,4489
HOSPITAL,2017,5/10/2017,4493
HOSPITAL,2017,5/11/2017,4454
HOSPITAL,2017,5/12/2017,4242
HOSPITAL,2017,5/13/2017,1130
HOSPITAL,2017,5/14/2017,1056
HOSPITAL,2017,5/15/2017,4697
HOSPITAL,2017,5/16/2017,4716
HOSPITAL,2017,5/17/2017,4650
HOSPITAL,2017,5/18/2017,4619
HOSPITAL,2017,5/19/2017,4397
HOSPITAL,2017,5/20/2017,1048
HOSPITAL,2017,5/21/2017,990
HOSPITAL,2017,5/22/2017,4452
HOSPITAL,2017,5/23/2017,4591
HOSPITAL,2017,5/24/2017,4602
HOSPITAL,2017,5/25/2017,4381
HOSPITAL,2017,5/26/2017,3410
HOSPITAL,2017,5/27/2017,1065
HOSPITAL,2017,5/28/2017,1052
HOSPITAL,2017,5/29/2017,951
HOSPITAL,2017,5/30/2017,4336
HOSPITAL,2017,5/31/2017,4595
HOSPITAL,2017,6/1/2017,4513
HOSPITAL,2017,6/2/2017,4264
HOSPITAL,2017,6/3/2017,901
HOSPITAL,2017,6/4/2017,901
HOSPITAL,2017,6/5/2017,4547
HOSPITAL,2017,6/6/2017,4562
HOSPITAL,2017,6/7/2017,4591
HOSPITAL,2017,6/8/2017,4511
HOSPITAL,2017,6/9/2017,4185
HOSPITAL,2017,6/10/2017,1113
HOSPITAL,2017,6/11/2017,922
HOSPITAL,2017,6/12/2017,4562
HOSPITAL,2017,6/13/2017,4533
HOSPITAL,2017,6/14/2017,4699
HOSPITAL,2017,6/15/2017,4645
HOSPITAL,2017,6/16/2017,4274
HOSPITAL,2017,6/17/2017,1075
HOSPITAL,2017,6/18/2017,935
HOSPITAL,2017,6/19/2017,4513
HOSPITAL,2017,6/20/2017,4315
HOSPITAL,2017,6/21/2017,4643
HOSPITAL,2017,6/22/2017,4506
HOSPITAL,2017,6/23/2017,4301
HOSPITAL,2017,6/24/2017,1068
HOSPITAL,2017,6/25/2017,918
HOSPITAL,2017,6/26/2017,4626
HOSPITAL,2017,6/27/2017,4377
HOSPITAL,2017,6/28/2017,4482
HOSPITAL,2017,6/29/2017,4503
HOSPITAL,2017,6/30/2017,4239
HOSPITAL,2017,7/1/2017,1210
HOSPITAL,2017,7/2/2017,989
HOSPITAL,2017,7/3/2017,2315
HOSPITAL,2017,7/4/2017,1001
HOSPITAL,2017,7/5/2017,4508
HOSPITAL,2017,7/6/2017,4454
HOSPITAL,2017,7/7/2017,4057
HOSPITAL,2017,7/8/2017,1026
HOSPITAL,2017,7/9/2017,842
HOSPITAL,2017,7/10/2017,4452
HOSPITAL,2017,7/11/2017,4539
HOSPITAL,2017,7/12/2017,4619
HOSPITAL,2017,7/13/2017,4608
HOSPITAL,2017,7/14/2017,4285
HOSPITAL,2017,7/15/2017,1140
HOSPITAL,2017,7/16/2017,885
HOSPITAL,2017,7/17/2017,4461
HOSPITAL,2017,7/18/2017,4545
HOSPITAL,2017,7/19/2017,4705
HOSPITAL,2017,7/20/2017,4866
HOSPITAL,2017,7/21/2017,3948
HOSPITAL,2017,7/22/2017,987
HOSPITAL,2017,7/23/2017,856
HOSPITAL,2017,7/24/2017,4162
HOSPITAL,2017,7/25/2017,4319
HOSPITAL,2017,7/26/2017,4504
HOSPITAL,2017,7/27/2017,4527
HOSPITAL,2017,7/28/2017,4037
HOSPITAL,2017,7/29/2017,1101
HOSPITAL,2017,7/30/2017,918
HOSPITAL,2017,7/31/2017,4497
HOSPITAL,2017,8/1/2017,4587
HOSPITAL,2017,8/2/2017,4678
HOSPITAL,2017,8/3/2017,4655
HOSPITAL,2017,8/4/2017,4286
HOSPITAL,2017,8/5/2017,1040
MAIN,2016,1/31/2016,44843
MAIN,2016,2/1/2016,38504
MAIN,2016,2/2/2016,46327
MAIN,2016,2/3/2016,36364
MAIN,2016,2/4/2016,36285
MAIN,2016,2/5/2016,44200
MAIN,2016,2/6/2016,47408
MAIN,2016,2/7/2016,35017
MAIN,2016,2/8/2016,32413
MAIN,2016,2/9/2016,35975
MAIN,2016,2/10/2016,41729
MAIN,2016,2/11/2016,46308
MAIN,2016,2/12/2016,57463
MAIN,2016,2/13/2016,59272
MAIN,2016,2/14/2016,43765
MAIN,2016,2/15/2016,33318
MAIN,2016,2/16/2016,40014
MAIN,2016,2/17/2016,37127
MAIN,2016,2/18/2016,38789
MAIN,2016,2/19/2016,43250
MAIN,2016,2/20/2016,45348
MAIN,2016,2/21/2016,36974
MAIN,2016,2/22/2016,32923
MAIN,2016,2/23/2016,34301
MAIN,2016,2/24/2016,48993
MAIN,2016,2/25/2016,45471
MAIN,2016,2/26/2016,49676
MAIN,2016,2/27/2016,55575
MAIN,2016,2/28/2016,39002
MAIN,2016,2/29/2016,35894
MAIN,2016,3/1/2016,38110
MAIN,2016,3/2/2016,38506
MAIN,2016,3/3/2016,38585
MAIN,2016,3/4/2016,43858
MAIN,2016,3/5/2016,47148
MAIN,2016,3/6/2016,37735
MAIN,2016,3/7/2016,34165
MAIN,2016,3/8/2016,37134
MAIN,2016,3/9/2016,38831
MAIN,2016,3/10/2016,38432
MAIN,2016,3/11/2016,44514
MAIN,2016,3/12/2016,49479
MAIN,2016,3/13/2016,39295
MAIN,2016,3/14/2016,37395
MAIN,2016,3/15/2016,38979
MAIN,2016,3/16/2016,48115
MAIN,2016,3/17/2016,45264
MAIN,2016,3/18/2016,48967
MAIN,2016,3/19/2016,51441
MAIN,2016,3/20/2016,42158
MAIN,2016,3/21/2016,41877
MAIN,2016,3/22/2016,47249
MAIN,2016,3/23/2016,39133
MAIN,2016,3/24/2016,39892
MAIN,2016,3/25/2016,48040
MAIN,2016,3/26/2016,47368
MAIN,2016,3/27/2016,24671
MAIN,2016,3/28/2016,36602
MAIN,2016,3/29/2016,36946
MAIN,2016,3/30/2016,47632
MAIN,2016,3/31/2016,45901
MAIN,2016,4/1/2016,67130
MAIN,2016,4/2/2016,65133
MAIN,2016,4/3/2016,57163
MAIN,2016,4/4/2016,36892
MAIN,2016,4/5/2016,39777
MAIN,2016,4/6/2016,39865
MAIN,2016,4/7/2016,39637
MAIN,2016,4/8/2016,45777
MAIN,2016,4/9/2016,44774
MAIN,2016,4/10/2016,36317
MAIN,2016,4/11/2016,34578
MAIN,2016,4/12/2016,36141
MAIN,2016,4/13/2016,48665
MAIN,2016,4/14/2016,48216
MAIN,2016,4/15/2016,54108
MAIN,2016,4/16/2016,53875
MAIN,2016,4/17/2016,43434
MAIN,2016,4/18/2016,40312
MAIN,2016,4/19/2016,46162
MAIN,2016,4/20/2016,39282
MAIN,2016,4/21/2016,39234
MAIN,2016,4/22/2016,46483
MAIN,2016,4/23/2016,47211
MAIN,2016,4/24/2016,38215
MAIN,2016,4/25/2016,36089
MAIN,2016,4/26/2016,40190
MAIN,2016,4/27/2016,48057
MAIN,2016,4/28/2016,47299
MAIN,2016,4/29/2016,61286
MAIN,2016,4/30/2016,57542
MAIN,2016,5/1/2016,47798
MAIN,2016,5/2/2016,42060
MAIN,2016,5/3/2016,43256
MAIN,2016,5/4/2016,54233
MAIN,2016,5/5/2016,49363
MAIN,2016,5/6/2016,56571
MAIN,2016,5/7/2016,61535
MAIN,2016,5/8/2016,41854
MAIN,2016,5/9/2016,39170
MAIN,2016,5/10/2016,43913
MAIN,2016,5/11/2016,40035
MAIN,2016,5/12/2016,44050
MAIN,2016,5/13/2016,51184
MAIN,2016,5/14/2016,51391
MAIN,2016,5/15/2016,41835
MAIN,2016,5/16/2016,38703
MAIN,2016,5/17/2016,38336
MAIN,2016,5/18/2016,40508
MAIN,2016,5/19/2016,40980
MAIN,2016,5/20/2016,46995
MAIN,2016,5/21/2016,46950
MAIN,2016,5/22/2016,38250
MAIN,2016,5/23/2016,37021
MAIN,2016,5/24/2016,39417
MAIN,2016,5/25/2016,55248
MAIN,2016,5/26/2016,52292
MAIN,2016,5/27/2016,57247
MAIN,2016,5/28/2016,58012
MAIN,2016,5/29/2016,45329
MAIN,2016,5/30/2016,35832
MAIN,2016,5/31/2016,45257
MAIN,2016,6/1/2016,43786
MAIN,2016,6/2/2016,44314
MAIN,2016,6/3/2016,49093
MAIN,2016,6/4/2016,46222
MAIN,2016,6/5/2016,39192
MAIN,2016,6/6/2016,37543
MAIN,2016,6/7/2016,39848
MAIN,2016,6/8/2016,41828
MAIN,2016,6/9/2016,42104
MAIN,2016,6/10/2016,47233
MAIN,2016,6/11/2016,45286
MAIN,2016,6/12/2016,36483
MAIN,2016,6/13/2016,36974
MAIN,2016,6/14/2016,43103
MAIN,2016,6/15/2016,56544
MAIN,2016,6/16/2016,50546
MAIN,2016,6/17/2016,56676
MAIN,2016,6/18/2016,59190
MAIN,2016,6/19/2016,43113
MAIN,2016,6/20/2016,44520
MAIN,2016,6/21/2016,47529
MAIN,2016,6/22/2016,39278
MAIN,2016,6/23/2016,40169
MAIN,2016,6/24/2016,45989
MAIN,2016,6/25/2016,43598
MAIN,2016,6/26/2016,35206
MAIN,2016,6/27/2016,35730
MAIN,2016,6/28/2016,39449
MAIN,2016,6/29/2016,49133
MAIN,2016,6/30/2016,51994
MAIN,2016,7/1/2016,58427
MAIN,2016,7/2/2016,52857
MAIN,2016,7/3/2016,41645
MAIN,2016,7/4/2016,26423
MAIN,2016,7/5/2016,37731
MAIN,2016,7/6/2016,40683
MAIN,2016,7/7/2016,42076
MAIN,2016,7/8/2016,44762
MAIN,2016,7/9/2016,44301
MAIN,2016,7/10/2016,36636
MAIN,2016,7/11/2016,36476
MAIN,2016,7/12/2016,38840
MAIN,2016,7/13/2016,42376
MAIN,2016,7/14/2016,47381
MAIN,2016,7/15/2016,53158
MAIN,2016,7/16/2016,59260
MAIN,2016,7/17/2016,48634
MAIN,2016,7/18/2016,38672
MAIN,2016,7/19/2016,40635
MAIN,2016,7/20/2016,38325
MAIN,2016,7/21/2016,38437
MAIN,2016,7/22/2016,44174
MAIN,2016,7/23/2016,42963
MAIN,2016,7/24/2016,35310
MAIN,2016,7/25/2016,36015
MAIN,2016,7/26/2016,37713
MAIN,2016,7/27/2016,43114
MAIN,2016,7/28/2016,40979
MAIN,2016,7/29/2016,51338
MAIN,2016,7/30/2016,49588
MAIN,2016,7/31/2016,41384
MAIN,2016,8/1/2016,39625
MAIN,2016,8/2/2016,40020
MAIN,2016,8/3/2016,43310
MAIN,2016,8/4/2016,42057
MAIN,2016,8/5/2016,46925
MAIN,2016,8/6/2016,46594
MAIN,2016,8/7/2016,38304
MAIN,2016,8/8/2016,35788
MAIN,2016,8/9/2016,36459
MAIN,2016,8/10/2016,48751
MAIN,2016,8/11/2016,45762
MAIN,2016,8/12/2016,55203
MAIN,2016,8/13/2016,56540
MAIN,2016,8/14/2016,46114
MAIN,2016,8/15/2016,45220
MAIN,2016,8/16/2016,49281
MAIN,2016,8/17/2016,40294
MAIN,2016,8/18/2016,41028
MAIN,2016,8/19/2016,46361
MAIN,2016,8/20/2016,46373
MAIN,2016,8/21/2016,37963
MAIN,2016,8/22/2016,33609
MAIN,2016,8/23/2016,38110
MAIN,2016,8/24/2016,43426
MAIN,2016,8/25/2016,42105
MAIN,2016,8/26/2016,48273
MAIN,2016,8/27/2016,46658
MAIN,2016,8/28/2016,38339
MAIN,2016,8/29/2016,36518
MAIN,2016,8/30/2016,36733
MAIN,2016,8/31/2016,50130
MAIN,2016,9/1/2016,52323
MAIN,2016,9/2/2016,52070
MAIN,2016,9/3/2016,49881
MAIN,2016,9/4/2016,41442
MAIN,2016,9/5/2016,35723
MAIN,2016,9/6/2016,40642
MAIN,2016,9/7/2016,38987
MAIN,2016,9/8/2016,38432
MAIN,2016,9/9/2016,44193
MAIN,2016,9/10/2016,44933
MAIN,2016,9/11/2016,35429
MAIN,2016,9/12/2016,33883
MAIN,2016,9/13/2016,35768
MAIN,2016,9/14/2016,42544
MAIN,2016,9/15/2016,41579
MAIN,2016,9/16/2016,52964
MAIN,2016,9/17/2016,53334
MAIN,2016,9/18/2016,35675
MAIN,2016,9/19/2016,34154
MAIN,2016,9/20/2016,35890
MAIN,2016,9/21/2016,36001
MAIN,2016,9/22/2016,37537
MAIN,2016,9/23/2016,45604
MAIN,2016,9/24/2016,44620
MAIN,2016,9/25/2016,35258
MAIN,2016,9/26/2016,33621
MAIN,2016,9/27/2016,36164
MAIN,2016,9/28/2016,42183
MAIN,2016,9/29/2016,44658
MAIN,2016,9/30/2016,50252
MAIN,2016,10/1/2016,49940
MAIN,2016,10/2/2016,39593
MAIN,2016,10/3/2016,38050
MAIN,2016,10/4/2016,40889
MAIN,2016,10/5/2016,40443
MAIN,2016,10/6/2016,36500
MAIN,2016,10/7/2016,39085
MAIN,2016,10/8/2016,37332
MAIN,2016,10/9/2016,28213
MAIN,2016,10/10/2016,29707
MAIN,2016,10/11/2016,37255
MAIN,2016,10/12/2016,46988
MAIN,2016,10/13/2016,50245
MAIN,2016,10/14/2016,52966
MAIN,2016,10/15/2016,53856
MAIN,2016,10/16/2016,43657
MAIN,2016,10/17/2016,41940
MAIN,2016,10/18/2016,49043
MAIN,2016,10/19/2016,36483
MAIN,2016,10/20/2016,37437
MAIN,2016,10/21/2016,46557
MAIN,2016,10/22/2016,43181
MAIN,2016,10/23/2016,35143
MAIN,2016,10/24/2016,33119
MAIN,2016,10/25/2016,35095
MAIN,2016,10/26/2016,36028
MAIN,2016,10/27/2016,41279
MAIN,2016,10/28/2016,50204
MAIN,2016,10/29/2016,51362
MAIN,2016,10/30/2016,40920
MAIN,2016,10/31/2016,39004
MAIN,2016,11/1/2016,38245
MAIN,2016,11/2/2016,40232
MAIN,2016,11/3/2016,40109
MAIN,2016,11/4/2016,47554
MAIN,2016,11/5/2016,47082
MAIN,2016,11/6/2016,36410
MAIN,2016,11/7/2016,33364
MAIN,2016,11/8/2016,33735
MAIN,2016,11/9/2016,44336
MAIN,2016,11/10/2016,49558
MAIN,2016,11/11/2016,52386
MAIN,2016,11/12/2016,55560
MAIN,2016,11/13/2016,43025
MAIN,2016,11/14/2016,42961
MAIN,2016,11/15/2016,50013
MAIN,2016,11/16/2016,48550
MAIN,2016,11/17/2016,47626
MAIN,2016,11/18/2016,55055
MAIN,2016,11/19/2016,53678
MAIN,2016,11/20/2016,43409
MAIN,2016,11/21/2016,43639
MAIN,2016,11/22/2016,47771
MAIN,2016,11/23/2016,53155
MAIN,2016,11/24/2016,742
MAIN,2016,11/25/2016,141505
MAIN,2016,11/26/2016,71961
MAIN,2016,11/27/2016,57006
MAIN,2016,11/28/2016,41995
MAIN,2016,11/29/2016,39625
MAIN,2016,11/30/2016,45044
MAIN,2016,12/1/2016,46631
MAIN,2016,12/2/2016,72269
MAIN,2016,12/3/2016,73926
MAIN,2016,12/4/2016,65191
MAIN,2016,12/5/2016,44240
MAIN,2016,12/6/2016,47082
MAIN,2016,12/7/2016,49828
MAIN,2016,12/8/2016,52575
MAIN,2016,12/9/2016,59643
MAIN,2016,12/10/2016,65761
MAIN,2016,12/11/2016,46756
MAIN,2016,12/12/2016,47338
MAIN,2016,12/13/2016,51208
MAIN,2016,12/14/2016,69283
MAIN,2016,12/15/2016,68365
MAIN,2016,12/16/2016,77761
MAIN,2016,12/17/2016,78115
MAIN,2016,12/18/2016,64194
MAIN,2016,12/19/2016,64710
MAIN,2016,12/20/2016,76008
MAIN,2016,12/21/2016,69382
MAIN,2016,12/22/2016,74349
MAIN,2016,12/23/2016,84226
MAIN,2016,12/24/2016,60629
MAIN,2016,12/25/2016,20
MAIN,2016,12/26/2016,54080
MAIN,2016,12/27/2016,48905
MAIN,2016,12/28/2016,48066
MAIN,2016,12/29/2016,51574
MAIN,2016,12/30/2016,56300
MAIN,2016,12/31/2016,47084
MAIN,2016,1/1/2017,18659
MAIN,2016,1/2/2017,37166
MAIN,2016,1/3/2017,41128
MAIN,2016,1/4/2017,40762
MAIN,2016,1/5/2017,40546
MAIN,2016,1/6/2017,44118
MAIN,2016,1/7/2017,33709
MAIN,2016,1/8/2017,27533
MAIN,2016,1/9/2017,33012
MAIN,2016,1/10/2017,35928
MAIN,2016,1/11/2017,36048
MAIN,2016,1/12/2017,39821
MAIN,2016,1/13/2017,53300
MAIN,2016,1/14/2017,49632
MAIN,2016,1/15/2017,38821
MAIN,2016,1/16/2017,34219
MAIN,2016,1/17/2017,37127
MAIN,2016,1/18/2017,35353
MAIN,2016,1/19/2017,35972
MAIN,2016,1/20/2017,37649
MAIN,2016,1/21/2017,41082
MAIN,2016,1/22/2017,30533
MAIN,2016,1/23/2017,28080
MAIN,2016,1/24/2017,30056
MAIN,2016,1/25/2017,45002
MAIN,2016,1/26/2017,40371
MAIN,2016,1/27/2017,45477
MAIN,2016,1/28/2017,46608
MAIN,2017,1/29/2017,37026
MAIN,2017,1/30/2017,30064
MAIN,2017,1/31/2017,36161
MAIN,2017,2/1/2017,45625
MAIN,2017,2/2/2017,43693
MAIN,2017,2/3/2017,49134
MAIN,2017,2/4/2017,54307
MAIN,2017,2/5/2017,39911
MAIN,2017,2/6/2017,35894
MAIN,2017,2/7/2017,42344
MAIN,2017,2/8/2017,35265
MAIN,2017,2/9/2017,34623
MAIN,2017,2/10/2017,44533
MAIN,2017,2/11/2017,47863
MAIN,2017,2/12/2017,39396
MAIN,2017,2/13/2017,50754
MAIN,2017,2/14/2017,55665
MAIN,2017,2/15/2017,39948
MAIN,2017,2/16/2017,39730
MAIN,2017,2/17/2017,43680
MAIN,2017,2/18/2017,43851
MAIN,2017,2/19/2017,34968
MAIN,2017,2/20/2017,29870
MAIN,2017,2/21/2017,34736
MAIN,2017,2/22/2017,44964
MAIN,2017,2/23/2017,42891
MAIN,2017,2/24/2017,49299
MAIN,2017,2/25/2017,48704
MAIN,2017,2/26/2017,40662
MAIN,2017,2/27/2017,33266
MAIN,2017,2/28/2017,39039
MAIN,2017,3/1/2017,39726
MAIN,2017,3/2/2017,40466
MAIN,2017,3/3/2017,46233
MAIN,2017,3/4/2017,46750
MAIN,2017,3/5/2017,37640
MAIN,2017,3/6/2017,34819
MAIN,2017,3/7/2017,35882
MAIN,2017,3/8/2017,37279
MAIN,2017,3/9/2017,38143
MAIN,2017,3/10/2017,44155
MAIN,2017,3/11/2017,46046
MAIN,2017,3/12/2017,37723
MAIN,2017,3/13/2017,34430
MAIN,2017,3/14/2017,34163
MAIN,2017,3/15/2017,46910
MAIN,2017,3/16/2017,47284
MAIN,2017,3/17/2017,52981
MAIN,2017,3/18/2017,52672
MAIN,2017,3/19/2017,43776
MAIN,2017,3/20/2017,40123
MAIN,2017,3/21/2017,44615
MAIN,2017,3/22/2017,37744
MAIN,2017,3/23/2017,38663
MAIN,2017,3/24/2017,43966
MAIN,2017,3/25/2017,44334
MAIN,2017,3/26/2017,35505
MAIN,2017,3/27/2017,37560
MAIN,2017,3/28/2017,38420
MAIN,2017,3/29/2017,52990
MAIN,2017,3/30/2017,48836
MAIN,2017,3/31/2017,56885
MAIN,2017,4/1/2017,57349
MAIN,2017,4/2/2017,46327
MAIN,2017,4/3/2017,35597
MAIN,2017,4/4/2017,37367
MAIN,2017,4/5/2017,38102
MAIN,2017,4/6/2017,35216
MAIN,2017,4/7/2017,44108
MAIN,2017,4/8/2017,44160
MAIN,2017,4/9/2017,35319
MAIN,2017,4/10/2017,35819
MAIN,2017,4/11/2017,37233
MAIN,2017,4/12/2017,40362
MAIN,2017,4/13/2017,44785
MAIN,2017,4/14/2017,52743
MAIN,2017,4/15/2017,52358
MAIN,2017,4/16/2017,26354
MAIN,2017,4/17/2017,37177
MAIN,2017,4/18/2017,37623
MAIN,2017,4/19/2017,42236
MAIN,2017,4/20/2017,41168
MAIN,2017,4/21/2017,48760
MAIN,2017,4/22/2017,48143
MAIN,2017,4/23/2017,40172
