loc,order_nbr,item
164,18931748,10952168
164,18940345,10954527
164,18940345,10954530
164,18940345,10954533
164,18940345,10954546
164,18966228,10965543
164,18966228,10965547
164,18966228,10965549
164,19021849,10619037
164,19021849,10622028
164,19021849,10737522
164,19021849,10737534
164,19021849,10849169
164,19021849,10849186
169,19052193,10997642
169,19052193,10997649
169,18944943,10957196
169,18944943,10957241
169,18944943,9211931
169,18944943,9899998
169,18968594,10942504
169,18982588,9809680
169,18982588,10074233
169,18907591,10017764
169,18982061,9657647
169,18982061,10025532
169,18982061,10025648
169,18982061,10652128
169,18982061,10652157
169,18982061,10652172
169,18982061,10968221
169,18982425,10464510
169,18982425,10464511
169,18982425,10464515
169,18992687,9387032
169,18982226,10971861
169,18982226,10971864
169,18762253,10868607
169,18482880,10713586
169,18482880,10713611
169,18482880,10713618
169,18482880,10713668
169,18480420,10710233
169,18480420,10710243
169,18480420,10710258
169,18480420,10710411
169,18764949,10865814
169,18764949,10865825
169,18856991,10872891
169,18856991,10873130
169,18904766,10935262
169,18911349,10940138
169,18995192,10905369
169,18995192,10905441
169,19016264,10991641
169,19016264,10993412
169,19016264,10993436
169,19016264,10993443
169,19021632,10995402
169,18931748,10951955
169,18931748,10952148
169,18931748,10952159
169,18931748,10952168
169,18940345,10954527
169,18940345,10954530
169,18940345,10954533
169,18940345,10954546
169,18966228,10965543
169,18966228,10965547
169,18966228,10965549
169,19021849,10619037
169,19021849,10622028
169,19021849,10737522
169,19021849,10737534
169,19021849,10849169
169,19021849,10849186
183,18480420,10710233
183,18480420,10710243
183,18480420,10710411
183,19016264,10991641
183,19016264,10993412
183,19016264,10993436
183,19016264,10993443
183,19021632,10995402
191,19052181,10997851
191,19052216,10955720
191,19052216,10955721
191,19052216,10955724
191,19052216,10955732
191,19052216,10955733
191,19052216,10955735
191,19052194,10997642
191,19052194,10997649
191,19015017,10239368
191,19015017,10817372
191,18944943,10957196
191,18944943,10957241
191,18944943,9211931
191,18944943,9899998
191,18968594,10942504
191,18982588,9809680
191,18982588,10074233
191,18998138,10974592
191,18907591,10017764
191,18982061,9657647
191,18982061,10025532
191,18982061,10025648
191,18982061,10652128
191,18982061,10652157
191,18982061,10652172
191,18982061,10968221
191,18982425,10464510
191,18982425,10464511
191,18982425,10464515
191,18992687,9387032
191,18982226,10971861
191,18982226,10971864
191,18762253,10868607
191,18482880,10713586
191,18482880,10713611
191,18482880,10713618
191,18482880,10713668
191,18480420,10710233
191,18480420,10710243
191,18480420,10710258
191,18480420,10710411
191,18764949,10865814
191,18764949,10865825
191,18856991,10872891
191,18856991,10873130
191,18998014,10239368
191,18998014,10817372
191,18904766,10935262
191,18911349,10940138
191,18760803,10865230
191,18760803,10868228
191,19016264,10991641
191,19016264,10993412
191,19016264,10993436
191,19016264,10993443
191,19021632,10995402
191,18931748,10951955
191,18931748,10952148
191,18931748,10952159
191,18931748,10952168
191,18940345,10954527
191,18940345,10954530
191,18940345,10954533
191,18940345,10954546
191,18966228,10965543
191,18966228,10965547
191,18966228,10965549
191,19021849,10619037
191,19021849,10622028
191,19021849,10737522
191,19021849,10737534
191,19021849,10849169
191,19021849,10849186
194,18762253,10868607
194,18480420,10710233
194,18480420,10710243
194,18480420,10710411
194,19016264,10991641
194,19016264,10993412
194,19016264,10993436
194,19016264,10993443
194,18966228,10965543
194,18966228,10965547
194,18966228,10965549
221,18762253,10868607
221,18480420,10710233
221,18480420,10710243
221,18480420,10710258
221,18480420,10710411
221,18907459,10017764
221,19016264,10991641
221,19016264,10993412
221,19016264,10993436
221,19016264,10993443
227,18480420,10710233
227,18480420,10710243
227,18480420,10710411
227,19016264,10991641
227,19016264,10993412
227,19016264,10993436
227,19016264,10993443
236,19052195,10997642
236,19052195,10997649
236,18482880,10713611
236,18482880,10713668
236,18480420,10710233
236,18480420,10710243
236,18480420,10710411
236,19016264,10991641
236,19016264,10993412
236,19016264,10993436
236,19016264,10993443
236,19021632,10995402
236,18931748,10951955
236,18931748,10952148
236,18931748,10952159
236,18931748,10952168
236,18940345,10954527
236,18940345,10954530
236,18940345,10954533
236,18940345,10954546
236,18966228,10965543
236,18966228,10965547
236,18966228,10965549
236,19021849,10619037
236,19021849,10622028
236,19021849,10737522
236,19021849,10737534
236,19021849,10849169
236,19021849,10849186
243,18480420,10710233
243,18480420,10710243
243,18480420,10710258
243,18480420,10710411
243,19016264,10991641
243,19016264,10993412
243,19016264,10993436
243,19016264,10993443
263,19052196,10997642
263,19052196,10997649
263,18944943,10957196
263,18944943,10957241
263,18944943,9211931
263,18944943,9899998
263,18968594,10942504
263,18982588,9809680
263,18982588,10074233
263,18998138,10974592
263,18907591,10017764
263,18982061,9657647
263,18982061,10025532
263,18982061,10025648
263,18982061,10652128
263,18982061,10652157
263,18982061,10652172
263,18982061,10968221
263,18982425,10464510
263,18982425,10464511
263,18982425,10464515
263,18992687,9387032
263,18982226,10971861
263,18982226,10971864
263,18762253,10868607
263,18482880,10713586
263,18482880,10713611
263,18482880,10713618
263,18482880,10713668
263,18480420,10710233
263,18480420,10710243
263,18480420,10710258
263,18480420,10710411
263,18764949,10865814
263,18764949,10865825
263,18856991,10872891
263,18856991,10873130
263,18904766,10935262
263,18911349,10940138
263,18995192,10905369
263,18995192,10905441
263,19016264,10991641
263,19016264,10993412
263,19016264,10993436
263,19016264,10993443
263,19021632,10995402
263,18931748,10951955
263,18931748,10952148
263,18931748,10952159
263,18931748,10952168
263,18940345,10954527
263,18940345,10954530
263,18940345,10954533
263,18940345,10954546
263,18966228,10965543
263,18966228,10965547
263,18966228,10965549
263,19021849,10619037
263,19021849,10622028
263,19021849,10737522
263,19021849,10737534
263,19021849,10849169
263,19021849,10849186
265,19052197,10997642
265,19052197,10997649
265,18907591,10017764
265,18482880,10713611
265,18482880,10713668
265,18480420,10710233
265,18480420,10710243
265,18480420,10710411
265,19016264,10991641
265,19016264,10993412
265,19016264,10993436
265,19016264,10993443
265,19021632,10995402
265,18931748,10951955
265,18931748,10952148
265,18931748,10952159
265,18931748,10952168
265,18940345,10954527
265,18940345,10954530
265,18940345,10954533
265,18940345,10954546
265,18966228,10965543
265,18966228,10965547
265,18966228,10965549
265,19021849,10619037
265,19021849,10622028
265,19021849,10737522
265,19021849,10737534
265,19021849,10849169
265,19021849,10849186
274,19052198,10997642
274,19052198,10997649
274,18907591,10017764
274,18482880,10713611
274,18482880,10713668
274,18480420,10710233
274,18480420,10710243
274,18480420,10710411
274,19016264,10991641
274,19016264,10993412
274,19016264,10993436
274,19016264,10993443
274,18931748,10951955
274,18931748,10952148
274,18931748,10952159
274,18931748,10952168
274,18940345,10954527
274,18940345,10954530
274,18940345,10954533
274,18940345,10954546
274,18966228,10965543
274,18966228,10965547
274,18966228,10965549
274,19021849,10619037
274,19021849,10622028
274,19021849,10737522
274,19021849,10737534
274,19021849,10849169
274,19021849,10849186
291,18480420,10710233
291,18480420,10710243
291,18480420,10710411
292,19052199,10997642
292,19052199,10997649
292,18762253,10868607
292,18482880,10713586
292,18482880,10713611
292,18482880,10713618
292,18482880,10713668
292,18480420,10710233
292,18480420,10710243
292,18480420,10710258
292,18480420,10710411
292,18764949,10865814
292,18764949,10865825
292,18856991,10872891
292,18856991,10873130
292,18944939,10957196
292,18944939,10957241
292,18944939,9211931
292,18944939,9899998
292,18968584,10942504
292,18982582,9809680
292,18982582,10074233
292,18998133,10974592
292,18907543,10017764
292,18982055,9657647
292,18982055,10025532
292,18982055,10025648
292,18982055,10652128
292,18982055,10652157
292,18982055,10652172
292,18982055,10968221
292,18982416,10464510
292,18982416,10464511
292,18982416,10464515
292,18992683,9387032
292,18982219,10971861
292,18982219,10971864
292,19016264,10991641
292,19016264,10993412
292,19016264,10993436
292,19016264,10993443
292,19021632,10995402
292,18931748,10951955
292,18931748,10952148
292,18931748,10952159
292,18931748,10952168
292,18940345,10954527
292,18940345,10954530
292,18940345,10954533
292,18940345,10954546
292,18966228,10965543
292,18966228,10965547
292,18966228,10965549
292,19021849,10619037
292,19021849,10622028
292,19021849,10737522
292,19021849,10737534
292,19021849,10849169
292,19021849,10849186
292,18904755,10935262
292,18911168,10940138
292,18995087,10905369
292,18995087,10905441
301,18480420,10710233
301,18480420,10710243
301,18480420,10710411
301,19016264,10991641
301,19016264,10993412
301,19016264,10993436
301,19016264,10993443
305,19052182,10997851
305,19052217,10955720
305,19052217,10955721
305,19052217,10955724
305,19052217,10955732
305,19052217,10955733
305,19052217,10955735
305,19052200,10997642
305,19052200,10997649
305,18762253,10868607
305,18482880,10713586
305,18482880,10713611
305,18482880,10713618
305,18482880,10713668
305,18480420,10710233
305,18480420,10710243
305,18480420,10710258
305,18480420,10710411
305,18764949,10865814
305,18764949,10865825
305,18856991,10872891
305,18856991,10873130
305,18760803,10865230
305,18760803,10867743
305,18760803,10868228
305,19016264,10991641
305,19016264,10993412
305,19016264,10993436
305,19016264,10993443
305,19021632,10995402
305,18931748,10951955
305,18931748,10952148
305,18931748,10952159
305,18931748,10952168
305,18940345,10954527
305,18940345,10954530
305,18940345,10954533
305,18940345,10954546
305,18966228,10965543
305,18966228,10965547
305,18966228,10965549
305,19021849,10619037
305,19021849,10622028
305,19021849,10737522
305,19021849,10737534
305,19021849,10849169
305,19021849,10849186
335,19052201,10997642
335,19052201,10997649
335,18762253,10868607
335,18482880,10713586
335,18482880,10713611
335,18482880,10713618
335,18482880,10713668
335,18480420,10710233
335,18480420,10710243
335,18480420,10710258
335,18480420,10710411
335,18764949,10865814
335,18764949,10865825
335,18856991,10872891
335,18856991,10873130
335,18944939,10957196
335,18944939,10957241
335,18944939,9211931
335,18944939,9899998
335,18968584,10942504
335,18982582,9809680
335,18982582,10074233
335,18998133,10974592
335,18907543,10017764
335,18982055,9657647
335,18982055,10025532
335,18982055,10025648
335,18982055,10652128
335,18982055,10652157
335,18982055,10652172
335,18982055,10968221
335,18982416,10464510
335,18982416,10464511
335,18982416,10464515
335,18992683,9387032
335,18982219,10971861
335,18982219,10971864
335,19016264,10991641
335,19016264,10993412
335,19016264,10993436
335,19016264,10993443
335,19021632,10995402
335,18931748,10951955
335,18931748,10952148
335,18931748,10952159
335,18931748,10952168
335,18940345,10954527
335,18940345,10954530
335,18940345,10954533
335,18940345,10954546
335,18966228,10965543
335,18966228,10965547
335,18966228,10965549
335,19021849,10619037
335,19021849,10622028
335,19021849,10737522
335,19021849,10737534
335,19021849,10849169
335,19021849,10849186
335,18904755,10935262
335,18911168,10940138
335,18995087,10905369
335,18995087,10905441
366,19052202,10997642
366,19052202,10997649
366,18762253,10868607
366,18482880,10713586
366,18482880,10713611
366,18482880,10713618
366,18482880,10713668
366,18480420,10710233
366,18480420,10710243
366,18480420,10710258
366,18480420,10710411
366,18764949,10865814
366,18764949,10865825
366,18856991,10872891
366,18856991,10873130
366,18944939,10957196
366,18944939,10957241
366,18944939,9211931
366,18944939,9899998
366,18968584,10942504
366,18982582,9809680
366,18982582,10074233
366,18998133,10974592
366,18907543,10017764
366,18982055,9657647
366,18982055,10025532
366,18982055,10025648
366,18982055,10652128
366,18982055,10652157
366,18982055,10652172
366,18982055,10968221
366,18982416,10464510
366,18982416,10464511
366,18982416,10464515
366,18992683,9387032
366,18982219,10971861
366,18982219,10971864
366,19016264,10991641
366,19016264,10993412
366,19016264,10993436
366,19016264,10993443
366,19021632,10995402
366,18931748,10951955
366,18931748,10952148
366,18931748,10952159
366,18931748,10952168
366,18940345,10954527
366,18940345,10954530
366,18940345,10954533
366,18940345,10954546
366,18966228,10965543
366,18966228,10965547
366,18966228,10965549
366,19021849,10619037
366,19021849,10622028
366,19021849,10737522
366,19021849,10737534
366,19021849,10849169
366,19021849,10849186
366,18904755,10935262
366,18911168,10940138
366,18995087,10905369
366,18995087,10905441
384,18480420,10710233
384,18480420,10710243
384,18480420,10710411
384,19016264,10991641
384,19016264,10993412
384,19016264,10993436
384,19016264,10993443
390,18480420,10710233
390,18480420,10710243
390,18480420,10710411
390,19016264,10991641
390,19016264,10993412
390,19016264,10993436
390,19016264,10993443
393,19052203,10997642
393,19052203,10997649
393,18762253,10868607
393,18482880,10713586
393,18482880,10713611
393,18482880,10713618
393,18482880,10713668
393,18480420,10710233
393,18480420,10710243
393,18480420,10710258
393,18480420,10710411
393,18764949,10865814
393,18764949,10865825
393,18856991,10872891
393,18856991,10873130
393,18944939,10957196
393,18944939,10957241
393,18944939,9211931
393,18944939,9899998
393,18968584,10942504
393,18982582,9809680
393,18982582,10074233
393,18998133,10974592
393,18907543,10017764
393,18982055,9657647
393,18982055,10025532
393,18982055,10025648
393,18982055,10652128
393,18982055,10652157
393,18982055,10652172
393,18982055,10968221
393,18982416,10464510
393,18982416,10464511
393,18982416,10464515
393,18992683,9387032
393,18982219,10971861
393,18982219,10971864
393,19016264,10991641
393,19016264,10993412
393,19016264,10993436
393,19016264,10993443
393,19021632,10995402
393,18931748,10951955
393,18931748,10952148
393,18931748,10952159
393,18931748,10952168
393,18940345,10954527
393,18940345,10954530
393,18940345,10954533
393,18940345,10954546
393,18966228,10965543
393,18966228,10965547
393,18966228,10965549
393,19021849,10619037
393,19021849,10622028
393,19021849,10737522
393,19021849,10737534
393,19021849,10849169
393,19021849,10849186
393,18904755,10935262
393,18911168,10940138
397,18982219,10971861
397,18982219,10971864
398,18482880,10713586
398,18482880,10713611
398,18482880,10713618
398,18482880,10713668
398,18480420,10710233
398,18480420,10710243
398,18480420,10710411
398,19016264,10991641
398,19016264,10993412
398,19016264,10993436
398,19016264,10993443
398,18966228,10965543
398,18966228,10965547
398,18966228,10965549
407,19052204,10997642
407,19052204,10997649
407,18762253,10868607
407,18482880,10713586
407,18482880,10713611
407,18482880,10713618
407,18482880,10713668
407,18480420,10710233
407,18480420,10710243
407,18480420,10710258
407,18480420,10710411
407,18764949,10865814
407,18764949,10865825
407,18856991,10872891
407,18856991,10873130
407,18944939,10957196
407,18944939,10957241
407,18944939,9211931
407,18944939,9899998
407,18968584,10942504
407,18982582,9809680
407,18982582,10074233
407,18998133,10974592
407,18907543,10017764
407,18982055,9657647
407,18982055,10025532
407,18982055,10025648
407,18982055,10652128
407,18982055,10652157
407,18982055,10652172
407,18982055,10968221
407,18982416,10464510
407,18982416,10464511
407,18982416,10464515
407,18992683,9387032
407,18982219,10971861
407,18982219,10971864
407,19016264,10991641
407,19016264,10993412
407,19016264,10993436
407,19016264,10993443
407,19021632,10995402
407,18931748,10951955
407,18931748,10952148
407,18931748,10952159
407,18931748,10952168
407,18940345,10954527
407,18940345,10954530
407,18940345,10954533
407,18940345,10954546
407,18966228,10965543
407,18966228,10965547
407,18966228,10965549
407,19021849,10619037
407,19021849,10622028
407,19021849,10737522
407,19021849,10737534
407,19021849,10849169
407,19021849,10849186
407,18904755,10935262
407,18911168,10940138
407,18995087,10905369
407,18995087,10905441
409,19052205,10997642
409,19052205,10997649
409,18482880,10713611
409,18482880,10713668
409,18480420,10710233
409,18480420,10710243
409,18480420,10710411
409,19016264,10991641
409,19016264,10993412
409,19016264,10993436
409,19016264,10993443
409,19021632,10995402
409,18931748,10951955
409,18931748,10952148
409,18931748,10952159
409,18931748,10952168
409,18940345,10954527
409,18940345,10954530
409,18940345,10954533
409,18940345,10954546
409,18966228,10965543
409,18966228,10965547
409,18966228,10965549
409,19021849,10619037
409,19021849,10622028
409,19021849,10737522
409,19021849,10737534
409,19021849,10849169
409,19021849,10849186
412,18982219,10971861
412,18982219,10971864
437,18762253,10868607
437,18482880,10713586
437,18482880,10713611
437,18482880,10713618
437,18482880,10713668
437,18480420,10710233
437,18480420,10710243
437,18480420,10710258
437,18480420,10710411
437,18764949,10865814
437,18764949,10865825
437,18856991,10872891
437,18856991,10873130
437,18944993,10957196
437,18944993,10957241
437,18944993,9211931
437,18944993,9899998
437,18968611,10942504
437,18982600,9809680
437,18982600,10074233
437,18998195,10974592
437,18907674,10017764
437,18982073,9657647
437,18982073,10025532
437,18982073,10025648
437,18982073,10652128
437,18982073,10652157
437,18982073,10652172
437,18982073,10968221
437,18992730,9387032
437,18982219,10971861
437,18982219,10971864
437,18904760,10935262
437,18911317,10940138
437,18760803,10865230
437,18760803,10867743
437,18760803,10868228
437,19016264,10991641
437,19016264,10993412
437,19016264,10993436
437,19016264,10993443
437,19021632,10995402
437,18931748,10951955
437,18931748,10952148
437,18931748,10952159
437,18931748,10952168
437,18940345,10954527
437,18940345,10954530
437,18940345,10954533
437,18940345,10954546
437,18966228,10965543
437,18966228,10965547
437,18966228,10965549
437,19021849,10619037
437,19021849,10622028
437,19021849,10737522
437,19021849,10737534
437,19021849,10849169
437,19021849,10849186
437,19041523,10997851
437,19041611,10955720
437,19041611,10955721
437,19041611,10955724
437,19041611,10955732
437,19041611,10955733
437,19041611,10955735
437,19041578,10997642
437,19041578,10997649
440,18762253,10868607
440,18480420,10710233
440,18480420,10710243
440,18480420,10710258
440,18480420,10710411
440,18764949,10865814
440,18764949,10865825
440,18856991,10872891
440,18856991,10873130
440,19041521,10997851
440,19041609,10955720
440,19041609,10955721
440,19041609,10955724
440,19041609,10955732
440,19041609,10955733
440,19041609,10955735
440,19041577,10997642
440,19041577,10997649
440,18944993,10957196
440,18944993,10957241
440,18944993,9211931
440,18944993,9899998
440,18968611,10942504
440,18982600,9809680
440,18982600,10074233
440,18998195,10974592
440,18907674,10017764
440,18982073,9657647
440,18982073,10025532
440,18982073,10025648
440,18982073,10652128
440,18982073,10652157
440,18982073,10652172
440,18982073,10968221
440,18992730,9387032
440,18982206,10971861
440,18982206,10971864
440,18904760,10935262
440,18911317,10940138
440,18760803,10865230
440,18760803,10867743
440,18760803,10868228
440,19016264,10991641
440,19016264,10993412
440,19016264,10993436
440,19016264,10993443
440,18931676,10951955
440,18931676,10952148
440,18931676,10952159
440,18931676,10952168
440,18931748,10951955
440,18931748,10952148
440,18931748,10952159
440,18931748,10952168
440,18940345,10954527
440,18940345,10954530
440,18940345,10954533
440,18940345,10954546
440,18966228,10965543
440,18966228,10965547
440,18966228,10965549
440,19021849,10619037
440,19021849,10622028
440,19021849,10737522
440,19021849,10737534
440,19021849,10849169
440,19021849,10849186
442,18982206,10971861
442,18982206,10971864
459,18480420,10710233
459,18480420,10710243
459,18480420,10710411
462,18982206,10971861
462,18982206,10971864
464,18762253,10868607
464,18760803,10865230
464,18760803,10867743
464,18760803,10868228
464,19016264,10991641
464,19016264,10993412
464,19016264,10993436
464,19016264,10993443
464,19021632,10995402
464,18931748,10951955
464,18931748,10952148
464,18931748,10952159
464,18931748,10952168
464,18940345,10954527
464,18940345,10954530
464,18940345,10954533
464,18940345,10954546
464,18966228,10965543
464,18966228,10965547
464,18966228,10965549
464,19021849,10619037
464,19021849,10622028
464,19021849,10737522
464,19021849,10737534
464,19021849,10849169
464,19021849,10849186
464,19041524,10997851
464,19041612,10955720
464,19041612,10955721
464,19041612,10955724
464,19041612,10955732
464,19041612,10955733
464,19041612,10955735
464,19041579,10997642
464,19041579,10997649
481,18482880,10713586
481,18482880,10713611
481,18482880,10713618
481,18482880,10713668
481,18480420,10710233
481,18480420,10710243
481,18480420,10710258
481,18480420,10710411
481,18856991,10872891
481,18856991,10873130
481,18907674,10017764
481,19016264,10991641
481,19016264,10993412
481,19016264,10993436
481,19016264,10993443
481,18966228,10965543
481,18966228,10965547
481,18966228,10965549
490,18482880,10713586
490,18482880,10713611
490,18482880,10713618
490,18482880,10713668
490,18480420,10710233
490,18480420,10710243
490,18480420,10710258
490,18480420,10710411
490,18764949,10865814
490,18764949,10865825
490,18856991,10872891
490,18856991,10873130
490,18944993,10957196
490,18944993,10957241
490,18944993,9211931
490,18944993,9899998
490,18982600,9809680
490,18982600,10074233
490,18998195,10974592
490,18907674,10017764
490,18982073,9657647
490,18982073,10025532
490,18982073,10025648
490,18982073,10652128
490,18982073,10652157
490,18982073,10652172
490,18982073,10968221
490,18992730,9387032
490,18982206,10971861
490,18982206,10971864
490,18904760,10935262
490,18911317,10940138
490,19016264,10991641
490,19016264,10993412
490,19016264,10993436
490,19016264,10993443
490,19021632,10995402
490,18931748,10951955
490,18931748,10952148
490,18931748,10952159
490,18931748,10952168
490,18940345,10954527
490,18940345,10954530
490,18940345,10954533
490,18940345,10954546
490,18966228,10965543
490,18966228,10965547
490,18966228,10965549
490,19021849,10619037
490,19021849,10622028
490,19021849,10737522
490,19021849,10737534
490,19021849,10849169
490,19021849,10849186
490,19041579,10997642
490,19041579,10997649
490,18995151,10905369
490,18995151,10905441
496,18944993,10957196
496,18944993,10957241
496,18944993,9211931
496,18944993,9899998
496,18968611,10942504
496,18982600,9809680
496,18982600,10074233
496,18998195,10974592
496,18907674,10017764
496,18982073,9657647
496,18982073,10025532
496,18982073,10025648
496,18982073,10652128
496,18982073,10652157
496,18982073,10652172
496,18982073,10968221
496,18992730,9387032
496,18982206,10971861
496,18982206,10971864
496,18904760,10935262
496,18911317,10940138
497,18762253,10868607
497,18482880,10713586
497,18482880,10713611
497,18482880,10713618
497,18482880,10713668
497,18480420,10710233
497,18480420,10710243
497,18480420,10710258
497,18480420,10710411
497,18764949,10865814
497,18764949,10865825
497,18856991,10872891
497,18856991,10873130
634,18480420,10710233
634,18480420,10710243
634,18480420,10710411
634,19016264,10991641
634,19016264,10993412
634,19016264,10993436
634,19016264,10993443
650,19052206,10997642
650,19052206,10997649
650,18762253,10868607
650,18482880,10713586
650,18482880,10713611
650,18482880,10713618
650,18482880,10713668
650,18480420,10710233
650,18480420,10710243
650,18480420,10710258
650,18480420,10710411
650,18764949,10865814
650,18764949,10865825
650,18856991,10872891
650,18856991,10873130
650,18945024,10957196
650,18945024,10957241
650,18945024,9211931
650,18945024,9899998
650,18982606,9809680
650,18982606,10074233
650,18998209,10974592
650,18907730,10017764
650,18982087,9657647
650,18982087,10025532
650,18982087,10025648
650,18982087,10652128
650,18982087,10652157
650,18982087,10652172
650,18982087,10968221
650,18992747,9387032
650,18982201,10971861
650,18982201,10971864
650,18904767,10935262
650,18911383,10940138
650,18995197,10905369
650,18995197,10905441
650,18760803,10865230
650,18760803,10867743
650,18760803,10868228
650,19016264,10991641
650,19016264,10993412
650,19016264,10993436
650,19016264,10993443
650,19021632,10995402
650,18931748,10951955
650,18931748,10952148
650,18931748,10952159
650,18931748,10952168
650,18940345,10954527
650,18940345,10954530
650,18940345,10954533
650,18940345,10954546
650,18966228,10965543
650,18966228,10965547
650,18966228,10965549
650,19021849,10619037
650,19021849,10622028
650,19021849,10737522
650,19021849,10737534
650,19021849,10849169
650,19021849,10849186
652,18762253,10868607
652,18480420,10710233
652,18480420,10710243
652,18480420,10710258
652,18480420,10710411
652,18764949,10865814
652,18764949,10865825
652,18856991,10872891
652,18856991,10873130
652,18907730,10017764
652,19016264,10991641
652,19016264,10993412
652,19016264,10993436
652,19016264,10993443
652,19021632,10995402
652,18931748,10951955
652,18931748,10952148
652,18931748,10952159
652,18931748,10952168
652,18940345,10954527
652,18940345,10954530
652,18940345,10954533
652,18940345,10954546
652,18966228,10965543
652,18966228,10965547
652,18966228,10965549
652,19021849,10619037
652,19021849,10622028
652,19021849,10737522
652,19021849,10737534
652,19021849,10849169
652,19021849,10849186
715,18480420,10710233
715,18480420,10710243
715,18480420,10710411
715,19016264,10991641
715,19016264,10993412
715,19016264,10993436
715,19016264,10993443
715,18966228,10965543
715,18966228,10965547
715,18966228,10965549
716,19052207,10997642
716,19052207,10997649
716,18762253,10868607
716,18482880,10713586
716,18482880,10713611
716,18482880,10713618
716,18482880,10713668
716,18480420,10710233
716,18480420,10710243
716,18480420,10710258
716,18480420,10710411
716,18764949,10865814
716,18764949,10865825
716,18856991,10872891
716,18856991,10873130
716,18945024,10957196
716,18945024,10957241
716,18945024,9211931
716,18945024,9899998
716,18982606,9809680
716,18982606,10074233
716,18998209,10974592
716,18907730,10017764
716,18982087,9657647
716,18982087,10025532
716,18982087,10025648
716,18982087,10652128
716,18982087,10652157
716,18982087,10652172
716,18982087,10968221
716,18992747,9387032
716,18982201,10971861
716,18982201,10971864
716,18904767,10935262
716,18911383,10940138
716,18995197,10905369
716,18995197,10905441
716,18760803,10865230
716,18760803,10868228
716,19016264,10991641
716,19016264,10993412
716,19016264,10993436
716,19016264,10993443
716,19021632,10995402
716,18931748,10951955
716,18931748,10952148
716,18931748,10952159
716,18931748,10952168
716,18940345,10954527
716,18940345,10954530
716,18940345,10954533
716,18940345,10954546
716,18966228,10965543
716,18966228,10965547
716,18966228,10965549
716,19021849,10619037
716,19021849,10622028
716,19021849,10737522
716,19021849,10737534
716,19021849,10849169
716,19021849,10849186
720,19015018,10239368
720,19015018,10817372
720,18944939,10957196
720,18944939,10957241
720,18944939,9211931
720,18944939,9899998
720,18968584,10942504
720,18982582,9809680
720,18982582,10074233
720,18998133,10974592
720,18907543,10017764
720,18982055,9657647
720,18982055,10025532
720,18982055,10025648
720,18982055,10652128
720,18982055,10652157
720,18982055,10652172
720,18982055,10968221
720,18982416,10464510
720,18982416,10464511
720,18982416,10464515
720,18992683,9387032
720,18982219,10971861
720,18982219,10971864
720,18998139,10239368
720,18998139,10817372
720,18904755,10935262
720,18911168,10940138
722,19052208,10997642
722,19052208,10997649
722,18482880,10713611
722,18482880,10713668
722,18480420,10710233
722,18480420,10710243
722,18480420,10710258
722,18480420,10710411
722,19016264,10991641
722,19016264,10993412
722,19016264,10993436
722,19016264,10993443
722,18931748,10951955
722,18931748,10952148
722,18931748,10952159
722,18931748,10952168
722,18940345,10954527
722,18940345,10954530
722,18940345,10954533
722,18940345,10954546
722,18966228,10965543
722,18966228,10965547
722,18966228,10965549
722,19021849,10619037
722,19021849,10622028
722,19021849,10737522
722,19021849,10737534
722,19021849,10849169
722,19021849,10849186
726,18982226,10971861
726,18982226,10971864
730,19052209,10997642
730,19052209,10997649
730,18482880,10713586
730,18482880,10713611
730,18482880,10713618
730,18482880,10713668
730,18480420,10710233
730,18480420,10710243
730,18480420,10710411
730,19016264,10991641
730,19016264,10993412
730,19016264,10993436
730,19016264,10993443
730,19021632,10995402
730,18931748,10951955
730,18931748,10952148
730,18931748,10952159
730,18931748,10952168
730,18940345,10954527
730,18940345,10954530
730,18940345,10954533
730,18940345,10954546
730,18966228,10965543
730,18966228,10965547
730,18966228,10965549
730,19021849,10619037
730,19021849,10622028
730,19021849,10737522
730,19021849,10737534
730,19021849,10849169
730,19021849,10849186
745,19052183,10997851
745,19052218,10955720
745,19052218,10955721
745,19052218,10955724
745,19052218,10955732
745,19052218,10955733
745,19052218,10955735
745,19052210,10997642
745,19052210,10997649
745,18762253,10868607
745,18482880,10713586
745,18482880,10713611
745,18482880,10713618
745,18482880,10713668
745,18480420,10710233
745,18480420,10710243
745,18480420,10710258
745,18480420,10710411
745,18764949,10865814
745,18764949,10865825
745,18856991,10872891
745,18856991,10873130
745,18944929,10957196
745,18944929,10957241
745,18944929,9211931
745,18944929,9899998
745,18968578,10942504
745,18982579,9809680
745,18982579,10074233
745,18998132,10974592
745,18907459,10017764
745,18982052,9657647
745,18982052,10025532
745,18982052,10025648
745,18982052,10652128
745,18982052,10652157
745,18982052,10652172
745,18982052,10968221
745,18982411,10464510
745,18982411,10464511
745,18982411,10464515
745,18992679,9387032
745,18982224,10971861
745,18982224,10971864
745,18904763,10935262
745,18911341,10940138
745,18760803,10865230
745,18760803,10868228
745,19016264,10991641
745,19016264,10993412
745,19016264,10993436
745,19016264,10993443
745,19021632,10995402
745,18931748,10951955
745,18931748,10952148
745,18931748,10952159
745,18931748,10952168
745,18940345,10954527
745,18940345,10954530
745,18940345,10954533
745,18940345,10954546
745,18966228,10965543
745,18966228,10965547
745,18966228,10965549
745,19021849,10619037
745,19021849,10622028
745,19021849,10737522
745,19021849,10737534
745,19021849,10849169
745,19021849,10849186
751,19052211,10997642
751,19052211,10997649
751,18482880,10713611
